,bound,mcallester_bound,measure,risk_test,risk_train,seeger_bound
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.9574968814849854,0.7007665038108826,6654.423828125,0.017799999564886,0.0088499998673796,0.6369149718955951
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.7640625238418579,0.6266700625419617,5840.67041015625,0.0166999995708465,0.0085833333432674,0.5575521140083146
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.6649385094642639,0.5836181044578552,3113.253662109375,0.017400000244379,0.0070166666992008,0.5068399007999023
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.8749049305915833,0.670035183429718,3113.034423828125,0.0187999997287988,0.0086333332583308,0.6047349584377595
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,0.9481177926063538,0.7040193676948547,43676.22265625,0.017799999564886,0.0154999997466802,0.6456186463689344
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,1.1833432912826538,0.783251941204071,43440.734375,0.0186000000685453,0.014050000347197,0.7192918079597774
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,1.5875041484832764,0.9080776572227478,43573.875,0.0222999993711709,0.0171499997377395,0.8173032864767172
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=128,1.3839914798736572,0.843429446220398,43676.22265625,0.0167999994009733,0.0115666668862104,0.7679769201819184
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.668462872505188,0.586127519607544,2718.509521484375,0.0153999999165534,0.0080000003799796,0.5110082298304118
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.8835335373878479,0.6743053793907166,2587.921630859375,0.0180999990552663,0.0096500003710389,0.6102489934233388
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.2216141521930694,0.3428769707679748,3076.7490234375,0.0179999992251396,0.0099999997764825,0.2333466934823846
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=128,0.4229165613651275,0.468112587928772,3040.39794921875,0.0176999997347593,0.0082666669040918,0.372801051829656
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=128,0.9424543976783752,0.6998265385627747,43781.875,0.017799999564886,0.0133666666224598,0.6397969219209352
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.4699925482273102,0.4914807975292206,0.0,0.0169999990612268,0.0067166667431592,0.3980085484292928
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.2370799332857132,0.3511796593666076,0.0,0.0158999990671873,0.0068833334371447,0.2367359274659785
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=128,1.15900719165802,0.7777680158615112,43177.4140625,0.0198999997228384,0.0165166668593883,0.7158990974230635
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=128,1.34963059425354,0.8415047526359558,43734.21875,0.024100000038743,0.0200333334505558,0.7705495384013628
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=128,1.576099514961243,0.8981049656867981,44093.72265625,0.0175000000745058,0.0103833330795168,0.8077113041533113
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.216436430811882,0.3348987102508545,93.6328125,0.0162000004202127,0.0059333331882953,0.21743206681038
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.443001925945282,0.4756555557250976,111.16082000732422,0.0134999994188547,0.0050166668370366,0.3762674794503737
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.2301686108112335,0.3464407920837402,111.0022201538086,0.0175999999046325,0.0071999998763203,0.2322224938889031
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.6728847026824951,0.5861198306083679,0.0,0.0140999993309378,0.0060833333991467,0.508450951820735
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=256,0.8956666588783264,0.6754368543624878,0.0,0.014699999243021,0.0062333336099982,0.6079108256288251
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.2286315262317657,0.3460561633110046,165.18125915527344,0.0149999996647238,0.0079500004649162,0.2331939604422144
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.8799008727073669,0.6686542630195618,111.16082000732422,0.0123999994248151,0.0053666667081415,0.5996741071244925
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=256,0.6607519388198853,0.5809667110443115,111.16082000732422,0.014699999243021,0.0061833332292735,0.5026339798954922
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.8975286483764648,0.6766154170036316,165.18125915527344,0.0143999997526407,0.0067166667431592,0.6096935516897501
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.4429115951061249,0.4781575500965118,-642.61328125,0.0181999988853931,0.0075666666962206,0.3835730670205104
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.664097785949707,0.5823701620101929,-961.306640625,0.017400000244379,0.0061333333142101,0.5041879335851935
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=256,0.8810583353042603,0.6719403862953186,-1280.0,0.0160999987274408,0.0082166669890284,0.6063303232483637
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.2197762280702591,0.3406104445457458,-31.471900939941406,0.0178999993950128,0.0091166663914918,0.2294365897350753
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.2244801670312881,0.341239184141159,234.41651916503903,0.0153999999165534,0.0062166666612029,0.2247453752273445
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.4432183504104614,0.4776038527488708,234.41651916503903,0.0170999988913536,0.0068500000052154,0.3817606476244852
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.9357348680496216,0.6932083368301392,226.5960235595703,0.0179999992251396,0.0092000002041459,0.6295007248326834
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.4272209703922272,0.4692301452159881,12356.728515625,0.0160999987274408,0.0070500001311302,0.3721728573414271
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.6508631110191345,0.5755661129951477,-196.21853637695312,0.0134999994188547,0.0051000001840293,0.4947813864807067
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.226335808634758,0.3426043689250946,-97.32341003417967,0.0164000000804662,0.0062000001780688,0.2261723510491465
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.4470373690128326,0.4792109727859497,-416.0172729492188,0.0163000002503395,0.0064333332702517,0.3829751273411974
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.674712598323822,0.5873405337333679,12318.8115234375,0.0160999987274408,0.0065166666172444,0.5104562898292215
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.4351535141468048,0.4737845659255981,201.6202392578125,0.0169999990612268,0.0073333336040377,0.3780241587026571
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.8579742312431335,0.6607877016067505,604.41650390625,0.0154999997466802,0.0058166668750345,0.5917484001699127
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=256,0.6548265218734741,0.5781670212745667,246.5616455078125,0.0142000000923872,0.0059666666202247,0.4990816244054314
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,0.8633977174758911,0.6644545793533325,12356.728515625,0.0169999990612268,0.0074166669510304,0.5975114839369382
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=256,1.1084210872650146,0.749403178691864,12321.4931640625,0.014699999243021,0.0049499999731779,0.6812649909544035
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.2434705644845962,0.3557224869728088,6191.458984375,0.0165999997407197,0.006816666573286,0.241542247131976
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.6667153239250183,0.5831546783447266,6191.458984375,0.0148000000044703,0.0057833334431052,0.5045993851603761
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.9084426760673524,0.6791594624519348,6163.22509765625,0.0142000000923872,0.0052000000141561,0.6106657360925793
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.6494668126106262,0.5760538578033447,11676.1982421875,0.0154999997466802,0.0062000001780688,0.496961247738992
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.8704373836517334,0.6652610898017883,11357.5048828125,0.0140999993309378,0.005549999885261,0.5962511249221215
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,0.428248256444931,0.4709688127040863,11994.892578125,0.0175000000745058,0.0082333330065011,0.3761201922489413
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=256,0.4608368575572967,0.4857025146484375,6163.23046875,0.0152999991551041,0.0056833336129784,0.3894113515445689
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.2367224842309951,0.3530033528804779,6285.091796875,0.0171999987214803,0.0089666666463017,0.2424802486358698
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.2076615691184997,0.386027842760086,125.0776138305664,0.0625,0.063799999654293,0.3294178779005227
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=256,0.4103123545646667,0.5163750052452087,125.5746841430664,0.0615000016987323,0.0634333342313766,0.4725201065980339
alpha=15183.711730708737/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,0.9139785170555116,0.6883931756019592,40770.33984375,0.0166999995708465,0.0123833334073424,0.6273498028023802
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.4367738664150238,0.4736022055149078,6377.2138671875,0.0149999996647238,0.0062833335250616,0.376066757800718
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,1.145366907119751,0.7683751583099365,40770.33984375,0.0169999990612268,0.0116166668012738,0.7044032634290329
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=256,1.0739378929138184,0.7421649694442749,12501.7451171875,0.0164000000804662,0.0093833338469266,0.6782836907656363
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.6531721353530884,0.5766604542732239,5740.40087890625,0.0137000000104308,0.005183333531022,0.4961814677770104
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,1.5604801177978516,0.896261990070343,41583.19140625,0.0184000004082918,0.0129500003531575,0.8076064638099285
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.5187127590179443,0.6974037885665894,0.0,0.1917999982833862,0.1881333291530609,0.6820243403655986
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.1810140758752823,0.4871938824653625,0.0,0.1921999901533126,0.1863500028848648,0.4740425094683584
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm-aug/seed=0/width=256,0.8913782835006714,0.6737828850746155,4882.65869140625,0.0171999987214803,0.0061833332292735,0.6060987046924398
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm/seed=0/width=256,1.3459100723266602,0.8317217230796814,40787.8046875,0.0179999992251396,0.0113833332434296,0.7585779026315327
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.7243000268936157,0.7932223081588745,0.0,0.2011999934911728,0.1914333403110504,0.7619607239595284
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero/seed=0/width=128,0.3581210672855377,0.6080554723739624,0.0,0.1909999996423721,0.1849000006914138,0.5974126455245352
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=256,1.5342841148376465,0.8889998197555542,41953.19140625,0.0176999997347593,0.0131333330646157,0.8026261498998477
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.1843689084053039,0.4951189458370209,55.75396728515625,0.2004999965429306,0.1915000081062317,0.4830172852418731
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.1537846177816391,0.4653779864311218,-23.91455078125,0.1940999925136566,0.1880833357572555,0.4515424709516047
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.5472571849822998,0.7113118767738342,55.75396728515625,0.1949999928474426,0.1882166713476181,0.6943532642844006
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=4/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=path_norm-aug/seed=0/width=256,1.3371977806091309,0.8303623199462891,39809.03125,0.0180999990552663,0.0126833338290452,0.7582110675567755
alpha=30122.47448713916/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.4452545642852783,0.4841006100177765,179.27313232421875,0.0203000009059906,0.0122666666284203,0.3972888713265533
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.7243199944496155,0.793980598449707,55.75396728515625,0.2014999985694885,0.1921833306550979,0.7625873206027366
alpha=60000.0/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.8827745318412781,0.6777031421661377,179.27313232421875,0.0223999992012977,0.0133333336561918,0.6170871224513932
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.3175937235355377,0.5830265879631042,0.501953125,0.1906999945640564,0.184533342719078,0.5724278846734288
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.4737140238285064,0.6710795760154724,0.751953125,0.1905999928712844,0.1844000071287155,0.6577337998239006
alpha=45061.23724356958/batch_size=64/data=mnist/delta=0.0001/depth=3/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=256,0.6641574501991272,0.58964604139328,179.27313232421875,0.0230999998748302,0.0133833335712552,0.5211245106483617
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.1552222073078155,0.4645710289478302,31.83871459960937,0.1911999881267547,0.1859833300113678,0.4503839626454361
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2/seed=0/width=128,0.3585066795349121,0.6090498566627502,55.74246597290039,0.1929999887943267,0.1856666654348373,0.5984760257851628
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.1837145537137985,0.4989629983901977,93.9180908203125,0.2023999989032745,0.1958833336830139,0.4875908491461626
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.3275801241397857,0.5958598256111145,-131.25677490234375,0.2016000002622604,0.1911499947309494,0.585995572380112
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.7099726796150208,0.7871906757354736,93.91365051269533,0.1964999884366989,0.1913833320140838,0.7573154572495715
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro/seed=0/width=128,0.5356468558311462,0.7060166001319885,93.91365051269533,0.1966999918222427,0.1885000020265579,0.6897127921045952
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_l2-aug/seed=0/width=128,0.4774852991104126,0.6785796284675598,56.49580383300781,0.1972000002861023,0.1899666637182235,0.6651345868814178
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=zero-aug/seed=0/width=128,0.6212833523750305,0.7446190118789673,1.998046875,0.1933999955654144,0.1872666627168655,0.7227916525456282
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.2324578762054443,0.5384236574172974,3108.505126953125,0.2070999890565872,0.197500005364418,0.528558891947662
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=128,0.3079184591770172,0.5772097110748291,46.48312377929688,0.1889999955892563,0.1848333328962326,0.5666013664646417
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=sum_fro-aug/seed=0/width=128,0.6549469828605652,0.7535529732704163,-278.5819091796875,0.189300000667572,0.1812999993562698,0.7297476140364402
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.4065057039260864,0.6422857046127319,3107.376953125,0.1988999992609024,0.1914499998092651,0.6313072999423023
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.5880154371261597,0.7268414497375488,3107.376953125,0.1902999877929687,0.184616670012474,0.707545104023246
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro/seed=0/width=128,0.7652546763420105,0.8040354251861572,3107.376953125,0.19200000166893,0.1854666620492935,0.7697764513963384
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.373146653175354,0.6277247071266174,2921.494384765625,0.2035999894142151,0.195783331990242,0.6177192207436124
alpha=45061.23724356958/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.5061606168746948,0.6899209022521973,3037.45556640625,0.1918999999761581,0.1868499964475631,0.6751886386055448
alpha=60000.0/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=dist_fro-aug/seed=0/width=128,0.6967228055000305,0.7782381176948547,2736.005126953125,0.1972000002861023,0.1880166679620742,0.750106794698554
alpha=15183.711730708737/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.1829230487346649,0.495509386062622,1569.2359619140625,0.1997999995946884,0.1930833309888839,0.4836358283222823
alpha=30122.47448713916/batch_size=64/data=fashion/delta=0.0001/depth=2/epoch=11/epoch_mh=1/lr_mh=0.0001/lr_sgd=0.1/measure=param_norm/seed=0/width=128,0.356161892414093,0.6155797243118286,1569.2359619140625,0.2003999948501587,0.1935833394527435,0.6056977040041398
