,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4623442590236664,0.4750585,0.47764334,0.15854427,0.16692422,0.1494898796081543,0.39607352,0.4057459,0.036697246,0.06912442,347.806923866272
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5516952276229858,0.4794147,0.48059148,0.16852596,0.17109406,0.2111101150512695,0.4082333,0.4113898,0.045614034,0.045774646,309.5189023017884
data=pendigits/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0628814622759819,0.101253465,0.10109003,0.020376801,0.022196397,0.00669527053833,0.071003534,0.07274141,0.009073926,0.013150372,35.75071859359741
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6346806883811951,0.4816014,0.4835102,0.1802289,0.1953842,0.2374167442321777,0.4210296,0.4371393,0.103975534,0.16871166,444.8109805583954
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6346777081489563,,,,,0.785510778427124,,,0.37342158,0.44215727,0.5205519199371338
data=protein/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2638680934906006,0.4536364,0.45157805,0.31403106,0.3183769,0.0201153755187988,0.54084927,0.5441659,0.3281549,0.33695817,124.1691551208496
data=glass/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,1.3015304803848269,0.28539965,0.35342506,0.28613448,0.29222763,0.0037493705749511,0.4288343,0.46894017,0.37037036,0.3364486,0.7149224281311035
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7131041884422302,,,,,8.92431354522705,,,0.35465416,0.43270436,0.6768655776977539
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1003403961658477,,,,,41.42105102539063,,,0.051345937,0.050209265,1991.8957386016848
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2508070170879364,,,,,17.4102783203125,,,0.07174893,0.10596968,410.8588228225708
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0061223986558616,,,,,92.12701416015624,,,0.00039862972,0.00052660645,148.64194798469543
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6037281155586243,,,,,100.65318298339844,,,0.5264551,0.5314152,156.3792040348053
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8997864723205566,0.49049366,0.49033973,0.21218938,0.21364449,0.1491479873657226,0.4574362,0.45881435,0.2400835,0.24217118,326.80850481987
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2530050873756408,0.4482632,0.44635168,0.13319732,0.13265066,0.6022820472717285,0.35732892,0.3558265,0.048559405,0.0485,2220.3456671237946
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8997864723205566,0.49049366,0.49033973,0.21218938,0.21364449,0.1491479873657226,0.4574362,0.45881435,0.2400835,0.24217118,329.3828945159912
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1074602603912353,0.037652418,0.035595156,0.024897013,0.026046079,0.0014386177062988,0.043723222,0.043843657,0.03236246,0.03175,1294.6699142456057
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2530050873756408,0.4482632,0.44635168,0.13319732,0.13265066,0.6022820472717285,0.35732892,0.3558265,0.048559405,0.0485,2233.0361018180847
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0596048273146152,,,,,65.41390228271484,,,0.019475315,0.02878963,27.364448070526123
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6255123019218445,,,,,174.3594970703125,,,0.52600473,0.5293007,88.85845351219177
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0923928692936897,,,,,39.103546142578125,,,0.046436798,0.055187006,1664.602473735809
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0207435507327318,,,,,328.31903076171875,,,0.002307728,0.002114526,165.08677220344543
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8120163083076477,,,,,13.715707778930664,,,0.42605275,0.40359828,0.6796989440917969
data=pendigits/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0656863823533058,0.10013266,0.10191601,0.021262467,0.024682824,0.0052690505981445,0.0713288,0.07564083,0.010675207,0.014008004,44.32209324836731
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7070377469062805,,,,,1.0057120323181152,,,0.46107155,0.4174592,0.3748993873596191
data=glass/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,1.442575216293335,0.27809644,0.3272886,0.33075947,0.2723812,0.0018858909606933,0.46980768,0.43602547,0.42592594,0.317757,0.6798410415649414
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.086763896048069,,,,,149.7654266357422,,,0.018569153,0.028406138,54.42701125144959
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1093107387423515,0.045480993,0.037763458,0.025165563,0.024415215,0.003699779510498,0.04790606,0.043296944,0.033009708,0.03075,896.8044366836548
data=mnist/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1229390501976013,,,,,17.78939437866211,,,0.10915342,0.10328529,242.2921278476715
data=protein/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2296838760375977,0.44914186,0.4508725,0.31355917,0.31198555,0.0189018249511718,0.5381301,0.5374218,0.33547226,0.3266878,121.56857585906982
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2444494664669037,0.43871248,0.4391701,0.12540635,0.127697,0.659127950668335,0.3447626,0.34728205,0.04564584,0.053,1894.952524185181
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5994177460670471,,,,,89.69583129882812,,,0.52606124,0.52635556,87.90935826301575
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6200324892997742,,,,,151.62008666992188,,,0.5267928,0.5354177,158.30012607574463
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0889131277799606,,,,,140.49917602539062,,,0.021682972,0.02366912,31.242752075195312
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0197522565722465,,,,,391.3141784667969,,,0.00029932783,0.0004119513,258.23935985565186
data=pendigits/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0685392022132873,0.103607826,0.102665104,0.022683542,0.0220141,0.0057840347290039,0.074487455,0.07334665,0.012276487,0.010577473,38.6855902671814
data=sensorless/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0076234908774495,0.046379678,0.0453684,0.0041514,0.0037526432,0.0154471397399902,0.02734124,0.026436843,0.0016085575,0.0011394713,247.773985862732
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0576452575623989,,,,,0.1949806213378906,,,0.03610258,0.03347715,717.2176225185394
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.141042560338974,,,,,327.1539306640625,,,0.020354753,0.02397305,55.71734976768494
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7054268717765808,,,,,9.519296646118164,,,0.33844957,0.39835206,0.883685827255249
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6088099479675293,,,,,0.6317768096923828,,,0.36909932,0.3965129,0.4958312511444092
data=protein/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2274223566055298,0.44828117,0.44739348,0.31415153,0.31334743,0.0149383544921875,0.5382921,0.53704417,0.33682314,0.33514574,120.78579187393188
data=glass/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1955950260162354,0.28913525,0.25347927,0.24074806,0.31153244,0.0013370513916015,0.3853157,0.43827206,0.3148148,0.35514018,0.7019088268280029
data=fashion/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2138197422027588,,,,,71.38165283203125,,,0.18394539,0.19550376,294.69788670539856
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0041270363144576,,,,,57.54446792602539,,,0.00029096354,0.00014797151,192.48277640342712
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5947091579437256,,,,,77.3511962890625,,,0.526061,0.52635556,156.84504985809326
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0215469133108854,,,,,351.3033447265625,,,0.0022162367,0.0023323416,314.87093782424927
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1093107238411903,0.045481008,0.03776347,0.02516556,0.024415214,0.003699779510498,0.047906063,0.043296948,0.033009708,0.03075,1035.826423406601
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0036911235656589,,,,,52.35018157958984,,,0.00024592117,0.0005013131,175.46686911582947
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6282442808151245,,,,,177.9476776123047,,,0.5278622,0.5287721,87.16820693016052
data=fashion/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2299067974090576,,,,,168.40899658203125,,,0.18541518,0.18660276,253.6431925296784
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0809217989444732,,,,,120.0682601928711,,,0.020329613,0.025492795,31.38241577148437
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0104419784620404,,,,,197.70448303222656,,,0.00020371146,8.280535e-05,261.7877736091614
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0502554699778556,,,,,0.2652711868286133,,,0.037451547,0.032294497,452.8861665725708
data=mnist/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1195374727249145,,,,,16.317703247070312,,,0.10634122,0.104542844,298.6802241802216
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6943444013595581,,,,,0.7566769123077393,,,0.46211806,0.3851603,0.4281432628631592
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.01309584826231,,,,,176.12606811523438,,,0.0019691405,0.0022280244,173.10710883140564
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2439129203557968,0.440752,0.4408991,0.12737904,0.12993284,0.665438175201416,0.34775504,0.3503824,0.0462933,0.0565,1881.305103063584
data=glass/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,1.272541642189026,0.25447512,0.25902638,0.30166152,0.20023645,0.001957893371582,0.42889908,0.32974964,0.2962963,0.21495327,0.5903875827789307
data=pendigits/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.08381237834692,0.10430313,0.10101671,0.026091639,0.025114056,0.0068922042846679,0.0782432,0.07562241,0.01574593,0.016009148,37.90403890609741
data=protein/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2252960205078125,0.44826645,0.44991678,0.31448683,0.3156686,0.0180554389953613,0.53862005,0.540627,0.33682314,0.33514574,121.69526815414427
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1245537176728248,,,,,270.7781982421875,,,0.01981221,0.025821107,54.5184178352356
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.808821976184845,,,,,14.289051055908203,,,0.41537905,0.37443888,0.9134182929992676
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2594534456729889,0.44167998,0.44033217,0.12944807,0.12791914,0.6490564346313477,0.35028806,0.34808522,0.051149238,0.05125,2248.315032720566
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6261363625526428,,,,,179.20010375976562,,,0.5253293,0.53428483,158.02186107635498
data=mnist/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1234604865312576,,,,,22.37822723388672,,,0.10871843,0.10294812,427.17116594314575
data=svmguide/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=tree,0.051444336771965,,,,,0.132702350616455,,,0.03120677,0.033140503,561.5165762901306
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0174737460911273,,,,,261.325927734375,,,0.0021878511,0.0020561037,232.83838939666748
data=fashion/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3902015089988708,0.22416496,0.22653145,0.12097517,0.12709512,0.003030776977539,0.23305765,0.24036084,0.117233336,0.1275,397.2100877761841
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0784040391445159,,,,,117.25006103515624,,,0.019626867,0.026647164,31.586726903915405
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0043913498520851,,,,,56.42719268798828,,,0.0004216311,0.0003917765,172.53634095191956
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6104366779327393,,,,,105.648193359375,,,0.53157717,0.53730553,89.00294756889343
data=sensorless/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0324763804674148,,,,,618.5714721679688,,,0.0020529786,0.0020722984,318.9976511001587
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8430052995681763,,,,,13.170522689819336,,,0.47822788,0.45982882,1.007349729537964
data=pendigits/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0744847506284713,0.10215913,0.106291845,0.02267354,0.025167316,0.0075931549072265,0.0737531,0.07831324,0.010942087,0.013150372,44.44080138206482
data=mnist/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2365490645170211,0.22533108,0.21775585,0.07991909,0.076946065,0.0081486701965332,0.19258463,0.18582399,0.033,0.0322,454.6478815078736
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.132083848118782,,,,,302.62042236328125,,,0.019225447,0.025983986,55.71624207496643
data=svmguide/delta=0.05/epoch=2000/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1160075441002845,0.041906744,0.03800181,0.027180236,0.025378073,0.0031900405883789,0.048133608,0.044378977,0.034304205,0.03325,868.724794626236
data=mnist/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=50/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1189819946885109,,,,,18.469871520996094,,,0.10540529,0.11091791,294.16580271720886
data=sensorless/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0092255789786577,0.042552415,0.040855445,0.0038985405,0.0035423208,0.0144996643066406,0.025174748,0.023970043,0.0018900551,0.0010255241,330.5526959896088
data=fashion/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3993448913097381,0.22470303,0.22654957,0.12238946,0.122225,0.0085730552673339,0.23474097,0.23549978,0.121,0.1223,353.9618716239929
