,bound,kl,tS,tT,time
data=moons-0_02-8-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.168640911579132,53.02069091796875,0.018155884,0.017255185,104.39285397529602
data=moons-0_02-5-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1395007818937301,49.42041015625,0.010000817,0.011446531,237.8508424758911
data=moons-0_02-5-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1042513102293014,69.1129150390625,0.008690552,0.007962935,224.92985081672668
data=moons-0_02-9-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1026776731014251,65.8743896484375,0.012984317,0.00845809,91.24890804290771
data=moons-0_02-9-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1762263923883438,50.5897216796875,0.022702157,0.023015361,100.69059824943542
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0375904515385627,136.5794677734375,0.0027880631,0.0029134497,616.780047416687
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0979417264461517,69.9490966796875,0.008860715,0.0059706992,216.3860394954681
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1391437947750091,48.5758056640625,0.0104752425,0.012334886,236.6123852729797
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0488677769899368,134.7471923828125,0.0045661405,0.005671134,890.9260275363922
data=moons-0_02-4-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1396758556365966,48.7794189453125,0.010535584,0.01172941,309.99262714385986
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.038014717400074,138.28564453125,0.002687403,0.0028223493,550.070784330368
data=moons-0_02-1-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0823566168546676,61.919677734375,0.0041454257,0.004729039,453.438029050827
data=moons-0_02-8-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1034247800707817,68.1011962890625,0.009215673,0.010062395,178.42322421073914
data=moons-0_02-7-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1011425107717514,66.49853515625,0.009728138,0.010679086,216.7201898097992
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0300192609429359,107.749755859375,0.0016407194,0.0018580137,966.578093767166
data=moons-0_02-8-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1419178396463394,50.96136474609375,0.009833564,0.010031012,228.9720194339752
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0234080720692873,88.279052734375,0.0013301133,0.0010559101,634.9081001281738
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0303707346320152,107.5667724609375,0.002465539,0.0019195835,748.2726888656616
data=moons-0_02-7-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1413521915674209,50.51458740234375,0.009933583,0.010253015,284.3928370475769
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.021555995568633,81.6483154296875,0.0013489425,0.0009644117,731.2254703044891
data=moons-0_02-9-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1059297695755958,68.8115234375,0.0076980786,0.009614659,205.55002689361567
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0315326489508152,109.760498046875,0.002166834,0.0016878664,1078.9217092990875
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0326585359871387,106.78662109375,0.00310577,0.0025112594,1080.098585605621
data=moons-0_02-9-500/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1423020362854004,50.13262939453125,0.010580168,0.010429362,226.6380693912506
data=moons-0_02-2-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0820746123790741,62.215576171875,0.00395527,0.0043288823,488.8499310016632
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0820643231272697,61.7838134765625,0.004091236,0.004484776,463.57907462120056
data=moons-0_02-0-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0821544378995895,62.1597900390625,0.003999829,0.003992792,601.7506227493286
data=moons-0_02-4-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0809764564037323,60.1422119140625,0.004260892,0.005335307,489.0842835903168
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0831563025712966,63.01416015625,0.00405929,0.003487018,445.7865614891052
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0529751256108284,171.56884765625,0.0056270044,0.0070777033,1116.4036564826963
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0549289472401142,174.363037109375,0.0064529944,0.009688489,1131.030618429184
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0296861510723829,107.3935546875,0.0015993055,0.0020182172,1060.7831740379331
data=moons-0_02-7-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0814754068851471,60.8184814453125,0.004207665,0.0049138325,454.03986644744873
data=moons-0_02-5-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0826708078384399,62.4254150390625,0.004086863,0.003918396,552.8480896949768
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.032205794006586,106.9857177734375,0.0015997572,0.0014309266,1060.873613357544
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0463961958885192,166.8505859375,0.0027637046,0.004457055,1203.8528475761414
data=moons-0_02-9-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0822347700595855,62.1748046875,0.0040218276,0.004105423,443.80867743492126
data=moons-0_02-8-1000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0825266242027282,62.0831298828125,0.004149498,0.004214633,485.8046078681946
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0392961762845516,138.9658203125,0.0024534066,0.0026439347,1273.6057205200195
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0407682321965694,138.443115234375,0.0038089722,0.0035851835,1300.358672618866
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0550370663404464,174.60546875,0.00470802,0.0060233874,1387.964024066925
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0308950189501047,107.422607421875,0.0018418262,0.0019407689,1054.4046459197998
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0541627220809459,167.7666015625,0.007191505,0.003588063,1131.2935690879822
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0443542525172233,171.06494140625,0.0066215126,0.012820497,1410.0874483585358
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.052148412913084,161.9871826171875,0.002492606,0.0040949835,1188.4743087291718
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0584367141127586,164.99169921875,0.0050768303,0.003102277,1435.4648270606997
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0308333002030849,105.1224365234375,0.0028256504,0.0015346145,967.9491448402404
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0645941421389579,168.2132568359375,0.02020777,0.0034876452,1500.7870922088623
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0524516627192497,175.12060546875,0.0052234554,0.0036725062,1321.2959580421448
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0615864992141723,175.359375,0.008599746,0.0060521225,1317.3257644176483
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0556427761912345,173.681884765625,0.0059624338,0.005042349,1620.902568101883
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0483463294804096,160.0225830078125,0.007144718,0.008371764,1662.355749130249
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0537079721689224,174.23681640625,0.004575955,0.006690596,1674.0146143436432
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0574587062001228,174.636962890625,0.009567381,0.0045360094,1693.133803606033
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0402665957808494,138.8232421875,0.0031219523,0.0031322741,1743.8036229610443
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0555112995207309,175.98828125,0.0067318627,0.0069831247,1892.8132362365725
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=1/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0464477352797985,164.4376220703125,0.0021223214,0.0032365853,1537.7379784584043
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0406721718609333,140.1923828125,0.003616986,0.003294073,1950.170747756958
data=moons-0_02-8-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0388768464326858,138.754150390625,0.0035860264,0.0026312897,1709.6416902542114
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0404151231050491,139.802490234375,0.0030564475,0.0036869773,1977.7360708713527
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0593977570533752,176.65771484375,0.0069431197,0.004633607,1604.7004709243774
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0396438837051391,137.68212890625,0.0028237442,0.0034901928,2000.256942033768
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0385668650269508,138.558837890625,0.0029853552,0.0031833693,1841.7768828868864
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0385357141494751,139.440185546875,0.0031588236,0.0038919232,2123.8474531173706
data=moons-0_02-9-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=9/sigmoid_c=100/sto_prior=1.0/voter=stump,0.039760336279869,139.21923828125,0.0030442798,0.0030109482,1814.1956124305725
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0563570857048034,178.681640625,0.0059018787,0.0060286913,2680.0320959091187
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=100/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=MC/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0551159419119358,178.173828125,0.005477333,0.0073106545,2721.570996284485
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0141975823789834,52.47344970703125,0.00051045296,0.0005872507,2830.4131138324738
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1143913492560386,9.750350952148438,0.08855435,0.0938217,2846.8719987869263
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0176889654248952,72.64849853515625,0.0003497303,0.0003827603,2849.655568599701
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0188770461827516,78.19232177734375,0.00036940203,0.00037231296,2874.939804315567
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0307629536837339,44.65228271484375,0.0093438765,0.011694158,2882.607498884201
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1208255439996719,14.997238159179688,0.09080961,0.097753674,2899.8446724414825
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0219760574400424,88.9503173828125,0.00061883905,0.0005898182,3174.940576076508
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0214524120092391,86.8177490234375,0.0005927812,0.00062004005,3282.7157578468323
data=moons-0_02-5-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0267841983586549,106.4505615234375,0.0009865577,0.00095109944,2980.3400185108185
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0268035735934972,106.5250244140625,0.0009878454,0.0010494296,2991.070248126984
data=moons-0_02-7-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1150409802794456,8.79754638671875,0.0898174,0.08857085,2847.0904080867767
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0318650789558887,32.3089599609375,0.012301709,0.010128366,3054.4320731163025
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1145855039358139,9.26154327392578,0.08907445,0.10113856,3079.57865524292
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=8/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0130633162334561,53.31280517578125,0.00016702406,0.00037224207,3088.530237197876
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=2/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1162571310997009,8.452323913574219,0.09116433,0.08178888,3146.990207195282
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=16/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.018262518569827,75.1640625,0.00036734992,0.00034732636,3155.959892272949
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=4/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.0406688787043094,34.89007568359375,0.017641164,0.010873232,3163.8067812919617
