,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.4463002681732178,0.4051443,0.40553418,0.3359512,0.3418042,2.267969846725464,0.5385234,0.5445713,0.42271754,0.43558374,82.07311797142029
data=protein/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,1.232064127922058,0.4513478,0.4520612,0.31187302,0.31525183,0.0177021026611328,0.53754693,0.5412824,0.32781717,0.32653677,92.32147264480592
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0022553529124706,-1.5656427e-07,-6.0772074e-08,0.00018389219,0.00075854163,4.60391092300415,0.0001838139,0.00075851125,0.00018390805,0.0007586207,100.1026771068573
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.29592407,0.3179386,0.3199386,0.3098275,0.2339906692504882,0.46790063,0.46879682,0.3888889,0.40186915,0.3516721725463867
data=pendigits/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.1497226926133041,0.10341716,0.104582764,0.02386117,0.024232302,0.0,0.07556975,0.076523684,0.012276487,0.012292739,0.0001051425933837
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,1.0,0.34797662,0.34909472,0.3507882,0.35959685,1.879340648651123,0.5247765,0.5341442,0.5169425,0.5292252,55.72998595237732
data=protein/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.45171675,0.45252743,0.3127581,0.31550795,0.0,0.5386165,0.54177165,0.32883036,0.32850024,0.0001139640808105
data=pendigits/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.1622196435928344,0.09235517,0.094759665,0.026527632,0.027155455,1.473717212677002,0.07270522,0.07453529,0.018147852,0.021154946,29.733359336853027
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.0877480506896973,0.00058713,0.00058802083,0.5167734,0.5293913,4.596884727478027,0.51706696,0.5296853,0.51705503,0.5296783,50.38764190673828
data=mnist/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.4506295621395111,0.1634018,0.16483198,0.10289618,0.10569871,2.915508270263672,0.18459707,0.1881147,0.09476667,0.0965,298.2510197162628
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0050542950630187,0.0005535521,0.0009868928,9.2722476e-05,0.0003146396,0.955590009689331,0.00036949854,0.000808086,0.0,0.00020689656,108.66763019561768
data=mnist/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.3716579079627991,0.21860002,0.21976301,0.07784083,0.07865462,0.1543288230895996,0.18714084,0.18853612,0.033833332,0.0342,214.06831288337708
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.0,0.34797662,0.34909472,0.3507882,0.35959685,1.879340648651123,0.5247765,0.5341442,0.5169425,0.5292252,55.66654562950134
data=pendigits/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.2020164132118225,0.09826233,0.10086949,0.021815132,0.023293316,0.3862686157226562,0.0709463,0.07372806,0.010942087,0.011720983,21.292385816574097
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0022553529124706,-1.5656427e-07,-6.0772074e-08,0.00018389219,0.00075854163,4.60391092300415,0.0001838139,0.00075851125,0.00018390805,0.0007586207,100.04303288459778
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.0035278666764497,0.0008246355,0.0011467548,0.000190816,0.0004152484,0.0008869171142578,0.00060313375,0.0009886258,0.00013793104,0.00048275862,63.4154691696167
data=mnist/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.3792891800403595,0.00010382526,0.0001066407,0.17794994,0.18514718,4.601894855499268,0.17800185,0.1852005,0.178,0.1852,199.8272843360901
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0044962344131259,0.0008175546,0.0011439363,0.0001897839,0.0004141793,0.0,0.0005985612,0.0009861474,0.00013793104,0.00048275862,0.0001120567321777
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0050542950630187,0.0005535521,0.0009868928,9.2722476e-05,0.0003146396,0.955590009689331,0.00036949854,0.000808086,0.0,0.00020689656,108.8470630645752
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.0044962344131259,0.0008175546,0.0011439363,0.0001897839,0.0004141793,0.0,0.0005985612,0.0009861474,0.00013793104,0.00048275862,0.0001075267791748
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0015967796789482,,,,,7.852768898010254,,,0.00032185286,0.00062003755,270.889267206192
data=fashion/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.4804984331130981,0.002497931,0.0024756633,0.22631353,0.22669904,4.547667980194092,0.2275625,0.22793686,0.22753334,0.2279,194.2554852962494
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0391274727880954,7.327773e-07,8.1081606e-07,0.015200303,0.015838074,4.604809761047363,0.015200669,0.01583848,0.015200868,0.015838651,130.65520071983337
data=shuttle/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.0050542950630187,0.0005535521,0.0009868928,9.2722476e-05,0.0003146396,0.955590009689331,0.00036949854,0.000808086,0.0,0.00020689656,108.7361056804657
data=protein/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.232064127922058,0.4513478,0.4520612,0.31187302,0.31525183,0.0177021026611328,0.53754693,0.5412824,0.32781717,0.32653677,90.44743776321413
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0060382168740034,,,,,92.61351776123048,,,0.00036781596,0.0007931031,272.1133394241333
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0391274727880954,7.327773e-07,8.1081606e-07,0.015200303,0.015838074,4.604809761047363,0.015200669,0.01583848,0.015200868,0.015838651,126.27877521514893
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0877480506896973,0.00058713,0.00058802083,0.5167734,0.5293913,4.596884727478027,0.51706696,0.5296853,0.51705503,0.5296783,48.97056913375855
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.7554268836975098,,,,,1138.7340087890625,,,0.5203197,0.53292555,158.54031658172607
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0040014265105128,,,,,59.21873474121094,,,0.00022989613,0.00043011,268.2647159099579
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0035278666764497,0.0008246355,0.0011467548,0.000190816,0.0004152484,0.0008869171142578,0.00060313375,0.0009886258,0.00013793104,0.00048275862,68.2883996963501
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.1321561336517334,,,,,117.741943359375,,,0.08022773,0.07815579,26192.17752122879
data=sensorless/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.023870438337326,0.041368052,0.042875987,0.003982356,0.0046713,0.3060193061828613,0.024666382,0.026109293,0.0016889854,0.003646308,167.6310396194458
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0044962344131259,0.0008175546,0.0011439363,0.0001897839,0.0004141793,0.0,0.0005985612,0.0009861474,0.00013793104,0.00048275862,0.000115156173706
data=protein/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,1.0,0.45171675,0.45252743,0.3127581,0.31550795,0.0,0.5386165,0.54177165,0.32883036,0.32850024,0.0001258850097656
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0401837825775146,0.032218613,0.034214407,0.0032972302,0.0039717853,0.8951129913330078,0.019406537,0.021078989,0.0015281297,0.0026207839,142.98592233657837
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0246986173850235,0.0433944,0.045063455,0.004009908,0.0047574174,0.0,0.025707109,0.027289145,0.0016085575,0.003418414,0.0001032352447509
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.0022553529124706,-1.5656427e-07,-6.0772074e-08,0.00018389219,0.00075854163,4.60391092300415,0.0001838139,0.00075851125,0.00018390805,0.0007586207,100.2209644317627
data=sensorless/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.007438797969371,0.04314665,0.044881735,0.0039237663,0.004669551,0.0134825706481933,0.025497092,0.027110418,0.0013672739,0.0030765724,233.83406400680545
data=protein/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.0,0.45171675,0.45252743,0.3127581,0.31550795,0.0,0.5386165,0.54177165,0.32883036,0.32850024,0.0001261234283447
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.0401837825775146,0.032218613,0.034214407,0.0032972302,0.0039717853,0.8951129913330078,0.019406537,0.021078989,0.0015281297,0.0026207839,143.7066032886505
data=glass/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.15021550655365,0.22495669,0.21878982,0.22883886,0.3383819,0.1925563812255859,0.3413172,0.4477768,0.25925925,0.37383178,0.2946457862854004
data=glass/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,1.8101069927215576,0.23587309,0.22423479,0.22146463,0.3339672,0.2334856986999511,0.3394012,0.4460846,0.22222222,0.38317758,0.2747199535369873
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6518588066101074,,,,,315.7379455566406,,,0.52031976,0.5329255,157.93477320671082
data=sensorless/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.007438797969371,0.04314665,0.044881735,0.0039237663,0.004669551,0.0134825706481933,0.025497092,0.027110418,0.0013672739,0.0030765724,236.4678828716278
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0246986173850235,0.0433944,0.045063455,0.004009908,0.0047574174,0.0,0.025707109,0.027289145,0.0016085575,0.003418414,0.0001029968261718
data=sensorless/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0401837825775146,0.032218613,0.034214407,0.0032972302,0.0039717853,0.8951129913330078,0.019406537,0.021078989,0.0015281297,0.0026207839,143.1813781261444
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.2250409,0.21885224,0.22869167,0.33843082,0.1954245567321777,0.34121212,0.44785693,0.25925925,0.37383178,0.3473906517028808
data=shuttle/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0022553529124706,-1.5656427e-07,-6.0772074e-08,0.00018389219,0.00075854163,4.60391092300415,0.0001838139,0.00075851125,0.00018390805,0.0007586207,99.50797057151794
data=protein/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,1.0877480506896973,0.00058713,0.00058802083,0.5167734,0.5293913,4.596884727478027,0.51706696,0.5296853,0.51705503,0.5296783,49.19760489463806
data=glass/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.15021550655365,0.22495669,0.21878982,0.22883886,0.3383819,0.1925563812255859,0.3413172,0.4477768,0.25925925,0.37383178,0.3034536838531494
data=glass/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,1.1334513425827026,0.23378728,0.22703326,0.25031286,0.3402513,0.0014290809631347,0.3672065,0.45376793,0.2777778,0.39252338,0.531019926071167
data=fashion/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.6409165859222412,0.17131938,0.17140505,0.14895508,0.14871554,2.80261754989624,0.23461477,0.23441806,0.2032,0.2002,319.43236327171326
data=shuttle/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0044962344131259,0.0008175546,0.0011439363,0.0001897839,0.0004141793,0.0,0.0005985612,0.0009861474,0.00013793104,0.00048275862,0.0001113414764404
data=sensorless/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.007438797969371,0.04314665,0.044881735,0.0039237663,0.004669551,0.0134825706481933,0.025497092,0.027110418,0.0013672739,0.0030765724,232.92449355125427
data=glass/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=10.0/voter=tree,1.5053951740264893,0.28072238,0.31244418,0.36515856,0.3316248,0.0031156539916992,0.50551975,0.4878469,0.46296296,0.41121495,0.5295712947845459
data=pendigits/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0864796638488769,,,,,69.27705383300781,,,0.035709027,0.037211407,56.64585781097412
data=glass/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,1.0,0.2250409,0.21885224,0.22869167,0.33843082,0.1954245567321777,0.34121212,0.44785693,0.25925925,0.37383178,0.3528976440429687
data=sensorless/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0246986173850235,0.0433944,0.045063455,0.004009908,0.0047574174,0.0,0.025707109,0.027289145,0.0016085575,0.003418414,0.0001001358032226
data=glass/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.999997972685411,0.23347773,0.2272766,0.25196484,0.3401,0.0,0.3687037,0.4537383,0.2777778,0.39252338,9.584426879882812e-05
data=fashion/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4024487435817718,0.2256724,0.2251355,0.122511074,0.123557925,0.0034360885620117,0.23534727,0.23612568,0.11946667,0.1196,343.8440217971802
data=fashion/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.4024487435817718,0.2256724,0.2251355,0.122511074,0.123557925,0.0034360885620117,0.23534727,0.23612568,0.11946667,0.1196,342.2089529037476
data=shuttle/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.0035278666764497,0.0008246355,0.0011467548,0.000190816,0.0004152484,0.0008869171142578,0.00060313375,0.0009886258,0.00013793104,0.00048275862,63.49597978591919
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.690674364566803,,,,,16.438121795654297,,,0.24633664,0.4093212,0.8702332973480225
data=glass/delta=0.05/epoch=20/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.999997972685411,0.23347773,0.2272766,0.25196484,0.3401,0.0,0.3687037,0.4537383,0.2777778,0.39252338,8.0108642578125e-05
data=protein/delta=0.05/epoch=20/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.34797662,0.34909472,0.3507882,0.35959685,1.879340648651123,0.5247765,0.5341442,0.5169425,0.5292252,55.15597891807556
data=shuttle/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.0015480917645618,,,,,7.006596565246582,,,0.0003219302,0.00061494694,268.9011468887329
data=sensorless/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.023870438337326,0.041368052,0.042875987,0.003982356,0.0046713,0.3060193061828613,0.024666382,0.026109293,0.0016889854,0.003646308,169.28834414482117
data=sensorless/delta=0.05/epoch=20/learner=bound-rand/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.007438797969371,0.04314665,0.044881735,0.0039237663,0.004669551,0.0134825706481933,0.025497092,0.027110418,0.0013672739,0.0030765724,231.25494408607483
data=sensorless/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=0.01/voter=tree,0.0391274727880954,7.327773e-07,8.1081606e-07,0.015200303,0.015838074,4.604809761047363,0.015200669,0.01583848,0.015200868,0.015838651,127.00234127044678
data=protein/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=100.0/voter=tree,0.8350071310997009,,,,,1675.3824462890625,,,0.57354903,0.5889844,158.6093363761902
data=protein/delta=0.05/epoch=20/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,1.4463002681732178,0.4051443,0.40553418,0.3359512,0.3418042,2.267969846725464,0.5385234,0.5445713,0.42271754,0.43558374,82.57997465133667
data=glass/delta=0.05/epoch=20/learner=bound-sto/max_depth=None/mc_draws=10/multi=True/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=10.0/voter=tree,0.6153254508972168,,,,,6.51708459854126,,,0.28060332,0.4158787,0.863412618637085
data=mnist/delta=0.05/epoch=20/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3798352181911468,6.713286e-05,6.704353e-05,0.17823426,0.18666694,4.603011131286621,0.17826784,0.18670046,0.17826666,0.1867,189.27594685554504
