,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=usvotes/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999867623502876,0.49365136,0.49402356,0.20050336,0.20473486,0.0877051353454589,0.44732904,0.45174664,0.03211009,0.059907835,3.2171993255615234
data=heart/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9379298967363704,0.30331972,0.28614143,0.113160655,0.12845786,2.1744091510772705,0.26482052,0.27152857,0.13422818,0.14864865,302.21319222450256
data=haberman/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.24183007,0.29411766,0.0001688003540039
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1828257590532302,0.047523204,0.04453497,0.0335666,0.0324317,0.3979730606079101,0.0573282,0.054699183,0.038731646,0.038600724,6.119763135910034
data=haberman/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999915740414924,0.13981228,0.17028603,0.19513535,0.23044525,2.943617820739746,0.2650415,0.31558827,0.23376623,0.2875817,0.0239176750183105
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5736760071981645,0.1390273,0.14391986,0.046048686,0.05444038,4.068428039550781,0.115562335,0.1264003,0.05964912,0.08802817,363.0254571437836
data=usvotes/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2828196883201599,0.008134586,0.009805759,0.04286327,0.040816467,4.024581909179688,0.046930563,0.045719348,0.04587156,0.041474655,135.42816853523254
data=haberman/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9703637957572936,0.041972768,0.065318696,0.22231093,0.26985332,3.5329484939575195,0.24329731,0.30251268,0.23376623,0.29411766,30.01227593421936
data=haberman/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.6458690166473389,0.21872535,0.22521763,0.21629529,0.219565,0.3164272308349609,0.32565796,0.33217382,0.27272728,0.3006536,0.669633150100708
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9748643636703492,0.0026765456,0.0026064776,0.3121198,0.28714946,3.555847406387329,0.31345809,0.28845268,0.3131524,0.2881002,41.01110196113586
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6550588607788086,0.010717712,0.01287329,0.042244785,0.041554462,3.911935567855835,0.04760364,0.04799111,0.04587156,0.041474655,132.6103799343109
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.965726598631816,0.36215827,0.35362476,0.17869757,0.16988859,2.054516792297364,0.3597767,0.34670097,0.3256785,0.302714,363.8323693275452
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4900442110211155,0.20681861,0.21208741,0.03595513,0.051646687,1.400726318359375,0.13936444,0.15769039,0.020833334,0.0480167,314.57693243026733
data=haberman/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0,0.04731061,0.07287147,0.22119594,0.2671535,3.409050464630127,0.24485125,0.30358922,0.23376623,0.29411766,25.970568418502808
data=phishing/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2127458453178405,0.043727323,0.044067033,0.033123806,0.030172024,0.7824382781982422,0.054987468,0.05220554,0.037454776,0.035585042,346.51044631004333
data=phishing/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1891465372878987,0.046181895,0.04625548,0.033150736,0.029835066,0.5758366584777832,0.056241684,0.052962806,0.036603533,0.03437877,627.9092497825623
data=haberman/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9998812079429626,0.03751794,0.058014266,0.2233755,0.27238905,3.641055822372437,0.24213447,0.3013962,0.23376623,0.29411766,35.49108290672302
data=haberman/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999909317445552,0.47879508,0.4781017,0.19477613,0.21068625,0.4403557777404785,0.43417367,0.4497371,0.20915033,0.28104576,0.0335302352905273
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5292601585388184,0.029023554,0.03652163,0.026422227,0.04738892,2.9086480140686035,0.040934004,0.06564973,0.034965035,0.06338028,39.889981746673584
data=credit/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6367418169975281,0.21231519,0.22345369,0.06369095,0.11066737,0.3361177444458008,0.16984855,0.22239421,0.067073174,0.15030675,0.7021224498748779
data=credit/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7153867590662291,0.23361094,0.24188219,0.0784994,0.11304664,0.0,0.19530487,0.23398773,0.103658535,0.15030675,0.0001461505889892
data=haberman/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999979360739588,0.47793144,0.4793203,0.19520801,0.21290332,0.4071431159973144,0.43417373,0.45256346,0.23376623,0.3006536,0.0829129219055175
data=phishing/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1925055749744058,0.044340864,0.04164986,0.03301834,0.03299407,1.4383041858673096,0.05518877,0.053819,0.039157268,0.039806996,0.6421225070953369
data=credit/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6796150553900608,0.19184022,0.19895086,0.053026237,0.11111756,2.037914752960205,0.14894634,0.21059299,0.06097561,0.15030675,0.0356709957122802
data=credit/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9999637148608636,0.47975302,0.48128515,0.16798678,0.1890688,0.4411711692810058,0.4078633,0.42971137,0.042682927,0.15644172,0.1515583992004394
data=phishing/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3529824018478393,0.22399192,0.22501636,0.0726889,0.07591832,3.3472962379455566,0.18468486,0.1884265,0.102266684,0.1079614,965.8776292800904
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7478522658348083,0.17019062,0.20741901,0.041627504,0.057532802,1.0042130947113037,0.12672281,0.1612423,0.045833334,0.06263048,61.07460117340088
data=svmguide/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3862503616509305,0.36287963,0.3604755,0.06856014,0.0689026,0.5116233825683594,0.24999996,0.24914035,0.030420711,0.032,1.4413902759552002
data=credit/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7039476037025452,0.0009424287,0.00093887775,0.12521727,0.14704652,3.81695008277893,0.1256885,0.14751597,0.12538226,0.14723927,270.9850118160248
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7925865054130554,3.930945e-05,4.034836e-05,0.29643688,0.30478707,3.582883834838867,0.29645655,0.30480725,0.29645094,0.30480167,60.76337218284607
data=phishing/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.423428974184848,0.3896703,0.390964,0.101433545,0.10286783,4.465849876403809,0.2962687,0.29834983,0.07268277,0.07659831,106.48602509498596
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2174698710441589,0.042162675,0.035653822,0.021777133,0.024516717,0.8279738426208496,0.04285847,0.042343628,0.030420711,0.03225,151.18238162994385
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3477078676223755,0.040453088,0.034963943,0.02266051,0.024690516,0.7162637710571289,0.042887054,0.042172488,0.029126214,0.03175,141.93883180618286
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.652073860168457,0.00010470173,9.0044465e-05,0.09119368,0.07744336,6.392509460449219,0.09124603,0.077488385,0.09122807,0.07746479,141.56556844711304
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7413760423660278,0.00014259804,0.00012827644,0.09118834,0.07743676,6.391597270965576,0.09125964,0.077500895,0.09122807,0.07746479,137.7202706336975
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4233068227767944,8.906106e-05,8.828109e-05,0.07477132,0.07373975,4.380370140075684,0.074815854,0.07378389,0.074781485,0.07375,173.63369941711426
data=svmguide/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.999631974364972,0.49818993,0.49816993,0.22454453,0.22423224,0.0434513092041015,0.4736395,0.4733172,0.051796697,0.0465,0.7643108367919922
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.0501476526260376,0.2760399,0.30455342,0.09110755,0.13878171,0.5406913757324219,0.2291275,0.29105842,0.12,0.1891892,1.052133083343506
data=credit/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999988069790264,0.49948764,0.4994928,0.23705092,0.238759,0.1077351570129394,0.48679474,0.4885054,0.110091746,0.1595092,9.683306455612184
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3950155079364776,0.010578741,0.017555322,0.08304591,0.13595255,4.376880168914795,0.088335276,0.14473021,0.0875,0.1440501,56.37624979019165
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4031164348125458,1.665814e-05,1.5703936e-05,0.09122332,0.08802315,6.396244049072266,0.09123165,0.088031,0.09122807,0.08802817,135.5364670753479
data=haberman/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.999982754358374,0.23784013,0.1610461,0.20919588,0.21162242,0.6566851139068604,0.32811594,0.29214546,0.3116883,0.27450982,344.5946774482727
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.959913432598114,0.0023144968,0.0024079152,0.29558676,0.30390677,3.557854652404785,0.29674402,0.30511072,0.29645094,0.30480167,66.45516347885132
data=wdbc/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999591211779032,0.48937795,0.48857692,0.18948473,0.18750395,0.4729342460632324,0.4341737,0.4317924,0.038596492,0.04225352,1.7048194408416748
data=usvotes/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3000767827033996,1.2949793e-05,1.434659e-05,0.050456516,0.05990543,4.563743591308594,0.05046299,0.059912603,0.050458714,0.059907835,209.0867621898651
data=heart/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999845275598154,0.4790465,0.4791882,0.18149512,0.1889542,0.4308648109436035,0.42101836,0.4285483,0.12751678,0.17567568,0.1765551567077636
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3634692430496216,6.96161e-05,6.904793e-05,0.07477364,0.073742114,4.3807148933410645,0.07480845,0.07377664,0.074781485,0.07375,179.54614448547363
data=usvotes/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4801280498504638,0.094400205,0.11099215,0.026000705,0.040942267,0.2044224739074707,0.07320081,0.09643834,0.027522936,0.05529954,0.844677209854126
data=phishing/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7494571523998452,0.48124605,0.48132554,0.16724011,0.17023294,0.2698040008544922,0.40786314,0.4108957,0.02553735,0.043425813,8.55264139175415
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.989816518985393,0.29880002,0.31220275,0.1386,0.14308783,0.0,0.28800002,0.2991892,0.17333333,0.1891892,0.0001382827758789
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1320415586233139,0.037026603,0.03261418,0.02236352,0.025919318,1.7231123447418213,0.04087682,0.042226408,0.030420711,0.0325,145.29167819023132
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.7516779,0.7364865,0.0001349449157714
data=svmguide/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3323164309431206,0.20221558,0.19808856,0.05623667,0.053984746,2.8198938369750977,0.15734446,0.15302902,0.074781485,0.07375,0.5322678089141846
data=haberman/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.956556619814924,0.14948475,0.14542362,0.16662556,0.22742574,1.9869775772094729,0.24136794,0.30013755,0.22875817,0.2875817,384.2729263305664
data=heart/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,1.064963698387146,0.37756976,0.38135913,0.12849514,0.13286434,1.1007299423217771,0.31728002,0.3235439,0.1409396,0.16216215,1.2094948291778564
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7331597208976746,0.09001934,0.12797788,0.094371706,0.20170729,3.7060160636901855,0.13938138,0.26569623,0.13333334,0.25675675,42.45547032356262
data=usvotes/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.61009175,0.6175115,0.0001521110534667
data=svmguide/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.181890125297584,0.042956717,0.035390075,0.020930625,0.02484438,1.758723258972168,0.042408984,0.042539418,0.030420711,0.03225,0.2753102779388428
data=heart/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.928253462102728,0.24380498,0.27619028,0.06372922,0.15991959,2.4338490962982178,0.1856317,0.29801473,0.053333335,0.2027027,0.0340862274169921
data=heart/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8049817085266113,0.12641904,0.1296387,0.17205118,0.17733759,3.103968858718872,0.2352607,0.24215694,0.23489933,0.23648648,45.16454887390137
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.2005617469549179,2.3852335e-05,2.3822486e-05,0.07477836,0.07374699,4.3815083503723145,0.07479029,0.0737589,0.074781485,0.07375,181.5851185321808
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6357821822166443,0.119003855,0.16678105,0.045332965,0.06762902,2.3994674682617188,0.10483489,0.15101954,0.0625,0.089770354,61.7203516960144
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3353521003463944,0.17141059,0.1686224,0.056062654,0.055175036,3.165086269378662,0.14176795,0.13948624,0.0870832,0.088,481.93478178977966
data=usvotes/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.999999999802201,0.5,0.5,0.24994999,0.24995154,1.430511474609375e-06,0.49995,0.49995154,0.041284405,0.04608295,3.528449773788452
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5149678587913513,0.21019366,0.21443312,0.043112934,0.052576922,2.804457426071167,0.14820977,0.15979348,0.021052632,0.056338027,4.671465396881104
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5552331805229187,0.021088302,0.04875293,0.021764085,0.06455339,3.249539375305176,0.032308236,0.088929854,0.027522936,0.08755761,50.67308759689331
data=svmguide/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=tree,0.19283164742737,0.0439979,0.043086812,0.024467885,0.0252469,0.8821959495544434,0.046466835,0.046790306,0.034304205,0.0325,466.0044810771942
data=credit/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7619807124137878,0.0014404119,0.0014327989,0.12513241,0.14694759,3.811552047729492,0.12585261,0.147664,0.12538226,0.14723927,257.1868295669556
data=usvotes/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6408929714826406,0.22948259,0.2318092,0.037804395,0.047082275,4.777234554290772,0.15254569,0.16298687,0.036697246,0.050691243,1.0312881469726562
data=usvotes/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.999864368455253,0.4557886,0.45904562,0.1273478,0.14098759,0.3596248626708984,0.3552421,0.3705104,0.0091743115,0.05529954,0.1247479915618896
data=wdbc/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6799759536248642,0.32912052,0.33867815,0.06115319,0.073079646,3.3538198471069336,0.22571345,0.24241872,0.010526316,0.028169014,0.6521732807159424
data=usvotes/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4885064363479614,0.17204298,0.17219225,0.033696055,0.044018388,2.1888461112976074,0.119717546,0.13011451,0.036697246,0.050691243,6.955106973648071
