,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8525861168518531,0.24701744,0.24107854,0.06830619,0.08424803,1.6627068519592283,0.19181491,0.2047873,0.11,0.118,322.7494888305664
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8535847150277108,0.24701591,0.24129114,0.06653381,0.0835654,1.824994802474976,0.19004177,0.20421097,0.07,0.112,307.1130814552307
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4895744323730469,0.2890316,0.27777645,0.07847379,0.072219744,1.4891629219055176,0.22298959,0.21110797,0.095,0.087,2.783401727676392
data=moons-0_02-5-500/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.492,0.504,0.0001182556152343
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6242460169382695,0.3995459,0.39421237,0.09987819,0.0933454,2.3029677867889404,0.29965115,0.2904516,0.086,0.079,0.098557710647583
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4890154898166656,0.27968016,0.26837617,0.07794835,0.07067333,1.5908441543579102,0.21778843,0.20486142,0.092,0.086,6.446754455566406
data=moons-0_02-3-5000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3661924302577972,0.018287865,0.024458893,0.14781043,0.16436835,3.9318923950195312,0.15695436,0.17659779,0.1566,0.174,261.4516727924347
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.503,0.497,0.0001382827758789
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.503,0.497,0.0001413822174072
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6400515894294792,0.4038715,0.39824376,0.10118131,0.09537946,2.757012128829956,0.30311707,0.29450133,0.086,0.078,0.442068338394165
data=moons-0_02-5-500/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7149838209152222,0.15897183,0.15771893,0.090784006,0.08952975,3.263543128967285,0.17026992,0.16838922,0.162,0.163,160.9225776195526
data=moons-0_02-5-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4279719591140747,0.050768945,0.05371057,0.13118005,0.13754106,3.409468650817871,0.15656452,0.16439635,0.156,0.165,123.9967474937439
data=moons-0_02-5-1000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6296200752258301,0.1612175,0.15773173,0.08991381,0.09023941,2.912003993988037,0.17052256,0.16910528,0.156,0.167,129.66177344322205
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4338498711585998,0.037411146,0.04420689,0.11796731,0.15252076,3.750343322753906,0.13667288,0.1746242,0.134,0.174,50.37853407859802
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7358320951461792,0.1498978,0.17257494,0.078772925,0.09710537,2.411221981048584,0.15372182,0.18339284,0.134,0.174,63.16222882270813
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999996716252,0.5,0.5,0.24995005,0.24994999,4.76837158203125e-07,0.49995005,0.49995,0.0,0.0,0.6737124919891357
data=moons-0_02-1-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8335029810205351,0.2267583,0.22529244,0.06467207,0.08608341,1.6916699409484863,0.17805122,0.19872963,0.08,0.135,339.00033354759216
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6594005823135376,0.13320069,0.15375681,0.08040785,0.10179717,2.967537403106689,0.1470082,0.17867558,0.134,0.174,57.91656994819641
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.478,0.511,0.0001373291015625
data=moons-0_02-6-100/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6439273953437805,0.043863654,0.055441834,0.11254379,0.14351438,3.398517608642578,0.13447562,0.1712353,0.12,0.165,91.31235003471376
data=moons-0_02-6-100/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.921775996685028,0.052835636,0.064286776,0.111261696,0.14085187,3.214655637741089,0.13767952,0.17299525,0.12,0.165,81.0616569519043
data=moons-0_02-6-100/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.891603946685791,0.05138445,0.06482199,0.11591777,0.14296162,3.090892553329468,0.14161,0.17537262,0.13,0.172,53.49519085884094
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.999999999600114,0.5,0.5,0.24994999,0.24995011,0.0,0.49995,0.4999501,0.0,0.0,0.1948029994964599
data=moons-0_02-0-500/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5991530301102079,0.2742042,0.274491,0.075892225,0.07363938,1.8749008178710933,0.21299432,0.21088488,0.08,0.088,361.2653908729553
data=moons-0_02-4-1000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5993785858154297,0.14708613,0.16569877,0.08246463,0.09690881,3.231649160385132,0.15600769,0.17975819,0.145,0.175,231.9253225326538
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5189557075500488,0.27322274,0.29205292,0.0693154,0.080666214,1.3577570915222168,0.20592678,0.22669268,0.082,0.098,4.290747880935669
data=moons-0_02-4-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4049922525882721,0.0473544,0.05455301,0.122841924,0.15131761,3.345921516418457,0.14651912,0.17859411,0.145,0.175,221.5686855316162
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6249700784683228,0.16093114,0.1546038,0.08616403,0.09401771,3.539295196533203,0.1666296,0.1713196,0.153,0.178,290.3425498008728
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4987158179283142,0.2597783,0.26197746,0.07326296,0.07270841,2.4659268856048584,0.2031521,0.20369714,0.088,0.087,316.5936892032624
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3719544410705566,0.046972997,0.048618406,0.13679676,0.13950028,3.373021125793457,0.16028325,0.16380948,0.1606,0.164,290.112322807312
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4339551031589508,0.07878744,0.09546052,0.09857388,0.12823728,3.403902530670166,0.1379676,0.17596753,0.14,0.175,80.53007316589355
data=moons-0_02-6-500/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7341524362564087,0.14799106,0.17276508,0.07713662,0.09671424,2.586256265640259,0.15113215,0.18309678,0.14,0.175,76.27434039115906
data=moons-0_02-2-500/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5814694583343245,0.272737,0.27400848,0.07275057,0.07471569,1.7809767723083496,0.20911907,0.21171993,0.08,0.1,363.9442255496979
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3714096546173095,0.27727807,0.27862203,0.07406546,0.07620959,1.6182050704956057,0.2127045,0.2155206,0.0826,0.09,6.098373889923096
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8699773030922336,0.24622147,0.2445889,0.07452675,0.079611324,1.637183427810669,0.19763748,0.20190577,0.09,0.128,348.53074526786804
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4666058421134949,0.25325906,0.25535145,0.0732182,0.0726247,2.6420834064483643,0.19984773,0.20030043,0.0872,0.087,366.2574152946472
data=moons-0_02-1-500/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5758805860682144,0.26005933,0.27364397,0.07217799,0.07724972,1.7394306659698486,0.20220765,0.2140717,0.078,0.087,369.0894238948822
data=moons-0_02-1-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8343903898753298,0.22921745,0.22771588,0.0645088,0.085788965,1.7007670402526855,0.17911753,0.1996469,0.09,0.135,354.4069879055023
data=moons-0_02-2-5000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.468169093132019,0.25426874,0.2532172,0.0733027,0.07136457,2.750696420669556,0.20043707,0.19797316,0.0958,0.1,363.3418755531311
data=moons-0_02-3-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8690853650339985,0.24216102,0.23987515,0.07318696,0.079894476,1.7593281269073486,0.19426747,0.19983205,0.12,0.118,358.3608765602112
data=moons-0_02-0-5000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.3728300929069519,0.049958844,0.04712614,0.13567294,0.15149526,3.4128236770629883,0.16065237,0.17505834,0.1598,0.18,357.7360246181488
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6400253772735596,0.16088204,0.1473369,0.0926156,0.08756779,3.130669593811035,0.17305662,0.16123624,0.167,0.163,69.49450850486755
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.503,0.497,0.0001051425933837
data=moons-0_02-3-500/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5960253564753754,0.28501353,0.27943447,0.075444534,0.07504025,1.7753829956054688,0.2179513,0.21475749,0.094,0.088,347.0265645980835
data=moons-0_02-2-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=2/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8540767791713405,0.24692363,0.24113823,0.066516235,0.08374294,1.8395919799804688,0.18997805,0.20431206,0.08,0.111,335.2365996837616
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.999999999020444,0.5,0.5,0.24995002,0.24994981,0.0,0.49995002,0.4999498,0.0,0.0,0.2782337665557861
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4650488495826721,0.2507527,0.24825495,0.07224575,0.07676408,2.9738223552703857,0.19762209,0.20089155,0.0898,0.117,358.9108712673187
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4957216382026672,0.25943467,0.25765163,0.07221457,0.076691404,2.5630178451538086,0.20193191,0.20551722,0.087,0.111,334.7314064502716
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6444610317805839,0.40233192,0.39762884,0.100370094,0.09509528,3.1530768871307373,0.30153605,0.2939097,0.083,0.074,1.2992498874664309
data=moons-0_02-1-5000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=1/sigmoid_c=100/sto_prior=1.0/voter=stump,0.367130696773529,0.034315556,0.033360112,0.14059505,0.16006595,3.603851318359375,0.15775283,0.17674601,0.1568,0.179,384.1413245201111
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7898493409156799,0.27678418,0.3011267,0.05825323,0.08738203,0.9806199073791504,0.19664532,0.23794538,0.05,0.119,2.245386838912964
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.7895577549934387,0.27810702,0.302056,0.058425725,0.087825105,0.9655284881591796,0.19747923,0.23885311,0.04,0.119,0.9162774085998536
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9522410405862054,0.37165406,0.38580006,0.07363115,0.096390456,2.647794008255005,0.25945818,0.2892905,0.03,0.089,0.0250563621520996
data=moons-0_02-5-1000/delta=0.05/epoch=2000/learner=c-bound-mcallester/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6757445931434631,0.22556166,0.22957589,0.076801114,0.07700249,2.282213926315308,0.18958195,0.19179043,0.107,0.115,151.9534912109375
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9890673139861236,0.38481057,0.39200172,0.07834321,0.10332103,3.8957767486572266,0.2707485,0.2993219,0.03,0.094,0.0873556137084961
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=cb-boost/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.979340481936416,0.3865621,0.38975537,0.0791395,0.10150471,3.151599645614624,0.27242056,0.2963824,0.03,0.091,0.0513234138488769
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.373189628124237,0.042410057,0.04395429,0.1396028,0.13981052,3.425678968429565,0.16080782,0.16178766,0.1608,0.16,256.11557602882385
data=moons-0_02-4-5000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4668210744857788,0.25547796,0.250471,0.072851196,0.07296218,2.7770771980285645,0.20059018,0.19819768,0.0798,0.099,268.2318162918091
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999999926142,0.5,0.5,0.24995002,0.249951,4.76837158203125e-07,0.49995002,0.499951,0.0,0.0,0.0971753597259521
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999999212156,0.5,0.5,0.24994999,0.24995261,4.76837158203125e-07,0.49995,0.4999526,0.0,0.0,0.0495491027832031
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.56,0.494,0.0001113414764404
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.56,0.494,0.0001211166381835
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=mincq/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.9999999993024444,0.5,0.5,0.24995002,0.24995041,9.5367431640625e-07,0.49995002,0.4999504,0.0,0.0,0.835277795791626
data=moons-0_02-7-100/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.56,0.494,0.0001134872436523
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.4439357221126556,0.08139872,0.07622217,0.12337986,0.12266589,3.265958547592163,0.16407922,0.16077697,0.164,0.16,88.85959959030151
data=moons-0_02-6-1000/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,0.6372804641723633,0.16346899,0.15113021,0.090740174,0.086506076,3.218655824661255,0.17247467,0.16207118,0.162,0.162,93.4059600830078
data=moons-0_02-4-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8191100739415018,0.19326034,0.22424155,0.06418733,0.08552459,1.7261857986450195,0.1608175,0.19764537,0.11,0.135,344.98551654815674
data=moons-0_02-6-5000/delta=0.05/epoch=2000/learner=nothing/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=6/sigmoid_c=100/sto_prior=1.0/voter=stump,1.0,0.5,0.5,0.25,0.25,0.0,0.5,0.5,0.498,0.51,0.0001430511474609
data=moons-0_02-3-1000/delta=0.05/epoch=2000/learner=bound-risk/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=128/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=stump,0.421553373336792,0.025020989,0.02500929,0.13962896,0.16447464,4.023026943206787,0.15213946,0.17697927,0.151,0.176,225.12774395942688
data=moons-0_02-4-100/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=64/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=4/sigmoid_c=100/sto_prior=1.0/voter=stump,0.8182126108619878,0.19294335,0.22447501,0.06443424,0.08490201,1.6888227462768557,0.16090591,0.19713952,0.11,0.141,320.7540018558502
data=moons-0_02-0-1000/delta=0.05/epoch=2000/learner=c-bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=0/sigmoid_c=100/sto_prior=1.0/voter=stump,0.5013822553357701,0.27758324,0.26460278,0.074386954,0.072628126,1.8329451084136963,0.21317858,0.20492952,0.088,0.087,369.2183620929718
data=moons-0_02-7-500/delta=0.05/epoch=2000/learner=bound-joint/max_depth=None/mc_draws=10/multi=False/nb_per_attribute=32/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=7/sigmoid_c=100/sto_prior=1.0/voter=stump,0.541228175163269,0.27423742,0.28135827,0.07297447,0.07808977,1.4694032669067385,0.21009319,0.21876891,0.082,0.098,0.8572030067443848
