,bound,dS,dT,eS,eT,kl,rS,rT,tS,tT,time
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4272021055221557,0.11141925,0.11680497,0.025487881,0.050050616,0.352175235748291,0.08119751,0.1084531,0.013986014,0.06690141,0.812732458114624
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2819158434867859,0.10173515,0.118497305,0.03574286,0.041540805,0.0010185241699218,0.08661044,0.10078946,0.036697246,0.06451613,97.42683911323547
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4992145299911499,0.01431575,0.024400072,0.02303829,0.07495952,3.9171786308288574,0.030196166,0.08715955,0.027972028,0.08450704,45.31380844116211
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4056299328804016,0.14877784,0.17365235,0.047816746,0.066637844,0.0025916099548339,0.12220567,0.15346402,0.08256881,0.10138249,94.505521774292
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.417419284582138,0.03665138,0.035971384,0.06905487,0.073854536,1.5166940689086914,0.087380566,0.09184023,0.08391608,0.09154929,40.47410655021668
data=usvotes/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4818904399871826,0.0955133,0.113394216,0.026291728,0.041170992,0.1999688148498535,0.07404838,0.0978681,0.027522936,0.059907835,0.7819075584411621
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6681121587753296,0.08901291,0.08614708,0.049995694,0.05247483,0.8139054775238037,0.09450215,0.09554837,0.08391608,0.09507042,44.64714217185974
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3942227065563202,0.10784209,0.121053256,0.021419637,0.048033137,0.299959659576416,0.07534068,0.108559765,0.006993007,0.06338028,0.81207275390625
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5383124351501465,0.06803516,0.09396292,0.015211601,0.04780271,2.0382330417633057,0.049229182,0.09478417,0.013986014,0.06690141,47.35162854194641
data=usvotes/delta=0.05/epoch=2000/learner=bound-joint/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4380591213703155,0.08249673,0.10422607,0.019992914,0.040246345,0.2459940910339355,0.06124128,0.09235938,0.0091743115,0.050691243,0.804224967956543
data=heart/delta=0.05/epoch=2000/learner=bound-sto/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3653291165828705,,,,,0.2148947715759277,,,0.18086924,0.2079066,65.2555365562439
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4737673640234283,0.10580987,0.11430008,0.030451752,0.050878156,0.0,0.083356686,0.108028196,0.04195804,0.07042254,0.000140905380249
data=usvotes/delta=0.05/epoch=2000/learner=nothing/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5540280661930164,0.098124854,0.11492544,0.03607524,0.0409705,0.0,0.085137665,0.09843322,0.036697246,0.06451613,0.0001251697540283
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5383124351501465,0.06803516,0.09396292,0.015211601,0.04780271,2.0382330417633057,0.049229182,0.09478417,0.013986014,0.06690141,47.77172064781189
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1278015971183776,,,,,0.1894712448120117,,,0.03164365,0.05384216,76.24160361289978
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9909546747153216,0.28206939,0.2873311,0.14509869,0.14032093,0.0,0.28613338,0.28398648,0.18666667,0.21621622,0.0001618862152099
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1404454261064529,,,,,0.0649762153625488,,,0.039928064,0.05927995,76.60214424133301
data=credit/delta=0.05/epoch=2000/learner=bound-sto/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.205395370721817,,,,,0.2556703686714172,,,0.100348696,0.15754715,113.4050953388214
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.2513715028762815,0.19603187,0.1657471,0.20796978,0.25089085,0.082430362701416,0.30598572,0.3337644,0.29166666,0.31941545,0.7709453105926514
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3741228282451629,0.10137269,0.11573234,0.01920499,0.048832864,0.2457261085510254,0.06989133,0.106699035,0.0,0.07042254,0.8741858005523682
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4975407933369045,0.10713575,0.11658529,0.03468391,0.049559508,0.0,0.088251784,0.10785215,0.055944055,0.06690141,0.0001497268676757
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2456059902906417,0.106923126,0.11514036,0.028526586,0.050457746,0.0072131156921386,0.08198815,0.10802793,0.027972028,0.07042254,103.36985230445862
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8232294321060181,0.01960584,0.016576888,0.28270167,0.31196666,0.863455057144165,0.29250458,0.3202551,0.29166666,0.31941545,47.07237362861633
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3358314037322998,0.11195056,0.11252236,0.03970699,0.053982243,0.0045275688171386,0.09568227,0.110243425,0.06993007,0.08802817,110.96140480041504
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1322102844715118,,,,,0.6702914237976074,,,0.040758114,0.06782717,85.24392414093018
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4902527034282684,0.1399128,0.15249373,0.06348518,0.08787004,2.7552266120910645,0.13344158,0.1641169,0.05,0.08350731,49.27767896652222
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3139257431030273,0.056615163,0.08417706,0.018139781,0.050621405,2.4815194606781006,0.046447363,0.092709936,0.027972028,0.06690141,41.73968172073364
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5113288760185242,0.23909308,0.23780319,0.052942522,0.071094215,0.5324373245239258,0.17248906,0.18999581,0.033333335,0.064718165,1.5243878364562988
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.201907217502594,,,,,0.1433905363082885,,,0.08003371,0.10257113,82.13745307922363
data=heart/delta=0.05/epoch=2000/learner=bound-rand/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6904204487800598,0.3318169,0.34417415,0.13410649,0.12911415,0.0057110786437988,0.30001494,0.30120122,0.14666666,0.16216215,78.73377346992493
data=usvotes/delta=0.05/epoch=2000/learner=bound-rand/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.255862146615982,0.0973465,0.1173305,0.03264697,0.04185641,0.002547264099121,0.08132022,0.10052166,0.027522936,0.050691243,93.98477005958556
data=usvotes/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4365776777267456,0.003359713,0.00640914,0.017278137,0.049879942,1.5746638774871826,0.018957993,0.05308451,0.018348623,0.050691243,43.87947368621826
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1322102844715118,,,,,0.6702914237976074,,,0.040758114,0.06782717,86.69348573684692
data=usvotes/delta=0.05/epoch=2000/learner=bound-sto/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1400578320026397,,,,,0.0675115585327148,,,0.039675415,0.056967266,74.78550696372986
data=wdbc/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5354472398757935,0.011458008,0.020206476,0.03102355,0.095069386,4.0869855880737305,0.036752556,0.10517263,0.034965035,0.1056338,47.2099199295044
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8194758296012878,8.959646e-05,9.977351e-05,0.15413398,0.24838682,4.602787017822266,0.15417877,0.2484367,0.15416667,0.24843423,51.74379754066467
data=credit/delta=0.05/epoch=2000/learner=bound-rand/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4247167408466339,0.26588956,0.28459436,0.085698366,0.11629945,0.004157543182373,0.21864314,0.25859663,0.09146342,0.1380368,176.1199882030487
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2633421123027801,0.109185934,0.11804442,0.03235562,0.049261674,0.009775161743164,0.08694859,0.108283885,0.027972028,0.06690141,111.68261814117432
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6208945299254921,0.11620288,0.12209867,0.060150344,0.05965493,0.0,0.118251786,0.12070426,0.08391608,0.08450704,0.0001564025878906
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.818445086479187,0.09653039,0.08552336,0.24173832,0.27823624,0.8969540596008301,0.2900035,0.32099792,0.29166666,0.31941545,46.1128945350647
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7027854919433594,0.1934109,0.19663152,0.048838213,0.064826414,1.429922580718994,0.14554366,0.16314217,0.041666668,0.06889353,53.38558864593506
data=tictactoe/delta=0.05/epoch=2000/learner=bound-risk/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5661019682884216,8.40613e-05,9.245844e-05,0.15413797,0.2483904,4.602805137634277,0.15418,0.24843663,0.15416667,0.24843423,47.39130353927612
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.606688257165704,0.24876171,0.23427689,0.06703584,0.069396034,0.0,0.1914167,0.18653448,0.075,0.06680585,0.0001280307769775
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1676082015037536,,,,,0.2447994947433471,,,0.06687435,0.08571006,83.27915906906128
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.6281926567470056,0.25381753,0.24037667,0.07138294,0.075719826,0.0,0.1982917,0.19590816,0.09166667,0.07098121,0.0001318454742431
data=wdbc/delta=0.05/epoch=2000/learner=bound-sto/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.190626859664917,,,,,0.1457409858703613,,,0.084072374,0.08234497,91.27918314933775
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9703455567359924,0.15778026,0.13340488,0.22178553,0.2617408,0.2668781280517578,0.30067566,0.32844323,0.29166666,0.31941545,50.911359786987305
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.535417219623842,0.10956372,0.11081346,0.04186154,0.05448768,0.0,0.0966434,0.10989441,0.07692308,0.08450704,0.0001306533813476
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2090544402599334,0.07229216,0.0622611,0.030885536,0.028120672,0.4666094779968261,0.067031614,0.059251223,0.037540454,0.03475,2.323741912841797
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2922286987304687,0.10980436,0.10068889,0.049032085,0.044637643,0.0112538337707519,0.103934266,0.09498209,0.0776699,0.07325,1.092820644378662
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3139257431030273,0.056615163,0.08417706,0.018139781,0.050621405,2.4815194606781006,0.046447363,0.092709936,0.027972028,0.06690141,41.76997518539429
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9665998220443726,0.1714427,0.1519487,0.20525032,0.24677137,0.9876537322998048,0.29097167,0.3227457,0.29166666,0.31941545,51.39930462837219
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2633421123027801,0.109185934,0.11804442,0.03235562,0.049261674,0.009775161743164,0.08694859,0.108283885,0.027972028,0.06690141,106.45484352111816
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1714392900466919,0.04247496,0.038148202,0.023408053,0.02523728,0.558021068572998,0.044645533,0.044311382,0.03236246,0.033,2.901071786880493
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4975531101226806,0.23505539,0.22468399,0.051140815,0.061361484,0.4639234542846679,0.16866851,0.17370348,0.033333335,0.060542796,1.2102398872375488
data=svmguide/delta=0.05/epoch=2000/learner=bound-joint/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1718436330556869,0.042443547,0.03801972,0.023320874,0.02445873,0.6374349594116211,0.044542648,0.04346859,0.030420711,0.03075,3.2067317962646484
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.967583151964692,0.18648008,0.15767102,0.21942668,0.26162374,0.0,0.3126667,0.34045926,0.325,0.35281837,0.000129222869873
data=wdbc/delta=0.05/epoch=2000/learner=bound-risk/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3076471984386444,0.012684144,0.02224527,0.030621413,0.09399711,4.039658546447754,0.036963485,0.10511975,0.034965035,0.1056338,42.27415943145752
data=wdbc/delta=0.05/epoch=2000/learner=bound-rand/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3820135295391083,0.11806129,0.1235668,0.05866061,0.05901107,0.002089500427246,0.117691256,0.12079447,0.07692308,0.08450704,114.13014888763428
data=tictactoe/delta=0.05/epoch=2000/learner=bound-joint/max_depth=2/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,1.1220085620880127,0.28921744,0.27536684,0.17710139,0.20249778,0.2587208747863769,0.3217101,0.3401812,0.28333333,0.31106472,0.8946850299835205
data=tictactoe/delta=0.05/epoch=2000/learner=c-bound-seeger/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.7059237957000732,0.18038486,0.19677034,0.050438233,0.07470511,1.910605907440185,0.14063066,0.17309028,0.05,0.09394572,56.547524213790894
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1635455936193466,,,,,1.1258697509765625,,,0.07851041,0.07598465,143.84577059745789
data=tictactoe/delta=0.05/epoch=2000/learner=nothing/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.8530318291734376,0.2721909,0.27182174,0.13236289,0.14552963,0.0,0.26845834,0.2814405,0.20416667,0.20668058,0.000131607055664
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0790534317493438,,,,,0.317720890045166,,,0.063583046,0.05745219,2908.4567351341248
data=phishing/delta=0.05/epoch=2000/learner=bound-rand/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=3/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1074131205677986,0.06584941,0.0628011,0.029998332,0.02665846,0.0048151016235351,0.06292304,0.05805901,0.04000851,0.031966224,4389.032771587372
data=wdbc/delta=0.05/epoch=2000/learner=nothing/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4975407933369045,0.10713575,0.11658529,0.03468391,0.049559508,0.0,0.088251784,0.10785215,0.055944055,0.06690141,0.0001411437988281
data=heart/delta=0.05/epoch=2000/learner=nothing/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.9902221028086622,0.29747736,0.31413513,0.139528,0.14117572,0.0,0.2882667,0.29824328,0.17333333,0.1891892,0.0001585483551025
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=4/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.5979824066162109,0.27399614,0.27399373,0.13023616,0.14379206,0.00736665725708,0.26723424,0.28078893,0.19166666,0.20668058,172.53868961334229
data=tictactoe/delta=0.05/epoch=2000/learner=bound-rand/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.3288951814174652,0.25553027,0.24200343,0.068262935,0.074951805,0.0180001258850097,0.19602807,0.19595352,0.06666667,0.06680585,178.62074255943298
data=wdbc/delta=0.05/epoch=2000/learner=bound-joint/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.560093104839325,0.1329477,0.13062212,0.047545,0.05363542,0.1773872375488281,0.11401885,0.11894648,0.07692308,0.07394366,0.8284797668457031
data=phishing/delta=0.05/epoch=2000/learner=bound-sto/max_depth=16/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=5/sigmoid_c=100/sto_prior=1.0/voter=tree,0.0499609559774398,,,,,0.2806692123413086,,,0.037629988,0.035865895,2683.0992217063904
data=svmguide/delta=0.05/epoch=2000/learner=nothing/max_depth=8/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.1994453243671472,0.040056545,0.036002606,0.027557531,0.025248744,0.0,0.047585804,0.043250047,0.036245953,0.0335,0.0001139640808105
data=tictactoe/delta=0.05/epoch=2000/learner=bound-sto/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.4382818937301636,,,,,0.0009003281593322,,,0.3248416,0.3526596,118.12093877792358
data=svmguide/delta=0.05/epoch=2000/learner=bound-risk/max_depth=1/mc_draws=10/multi=False/nb_per_attribute=10/nb_tree=100/prior=0.5/rand_n=100/risk=exact/seed=8/sigmoid_c=100/sto_prior=1.0/voter=tree,0.2156449854373932,2.3485927e-05,2.1263286e-05,0.07766283,0.07324337,0.6343042850494385,0.077674575,0.073254004,0.0776699,0.07325,128.24381947517395
