,bound-blanchard-mean,bound-blanchard-std,bound-catoni-mean,bound-catoni-std,bound-kl-sample,bound-ours-mean,bound-ours-std,bound-renyi-sample,bound-rivasplata-mean,bound-rivasplata-std,div-kl,div-renyi,div-rivasplata-mean,div-rivasplata-std,post-risk-mean,post-risk-std,test-risk-mean,test-risk-std,prior-risk-mean,prior-risk-std
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1660645563155412,0.0003393364645458,0.1671782977916883,0.0003666865155319,0.2268059700727462,0.1691199178248643,0.000462499553901,0.2269106358289718,0.166688613332808,0.0003072452859882,0.2897655963897705,0.579531192779541,0.2760090859234333,0.7390934654710495,0.1589776426553726,0.0004512502928264,0.1655687540769577,0.00069346872624,,
batch_size=32/bound=blanchard/data=mnist/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=0.001,0.0764037007838487,0.0045498016180927,0.0537580417206999,0.003304908249727,0.0864924490451812,0.0771797448769211,0.0012350121480349,0.1186835169792175,0.049031831221655,0.0026628750105915,302.6602478027344,605.3204956054688,303.402140045166,25.07201500918708,0.008687499910593,0.0005282142665237,0.0088470010086894,0.0006142808706499,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1925568650662899,0.0024533853187815,0.1860889653344316,0.0027545309371154,0.2446972876787185,0.1932956495136022,0.000452380368684,0.2553759813308716,0.1830075355246663,0.0016551784806743,100.67696380615234,201.3539276123047,101.95355620384215,14.463391310352437,0.1584523618221283,0.0004193430650047,0.1647379994392395,0.0006924996268935,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1919624324515462,0.0024621268276451,0.1853786585844328,0.0027006534058225,0.2443680763244629,0.192734530121088,0.0004519128192146,0.2547447383403778,0.1826996608451009,0.0016631100224855,95.64128112792967,191.2825622558593,96.821945438385,14.11585580827539,0.1587145328521728,0.0004196100635454,0.16517074406147,0.0006700148805975,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1958146407827735,0.0025345466156397,0.1898410497127945,0.003050985823665,0.2472241222858429,0.1965087718516588,0.0004583675739884,0.2589459717273712,0.1852891920506954,0.0017194234971822,118.66720581054688,237.3344116210937,119.92679895401,15.937740169136545,0.1587596833705902,0.0004227385506965,0.1652349978685379,0.0006594507140107,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1696540028229355,0.0017998931747187,0.1685130097878778,0.000828609109974,0.2289928346872329,0.1720827377960085,0.0004835608059527,0.2307969629764557,0.1686526737362146,0.0010794931437333,6.542063236236572,13.084126472473145,6.574022135585547,3.569321861697179,0.159102126955986,0.0004687724867835,0.1658380180597305,0.0006627641269005,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.5988361138105393,0.0027321922328164,0.484058190387967,0.0027951473245692,0.5276366472244263,0.5987387079000474,0.0004502438785685,0.6602067947387695,0.4588725250214338,0.0020503625486853,11530.4072265625,23060.814453125,11541.12787109375,140.7060796750836,0.1514035165309906,0.000394755450543,0.1579649895429611,0.0005824300460517,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.5880036342144013,0.0027786304048517,0.4730279084281567,0.0027636144425259,0.5206676125526428,0.5879108698666096,0.0004978177374847,0.650282084941864,0.4515838158130645,0.0020742254587429,10880.5263671875,21761.052734375,10890.82948486328,137.12462187473545,0.153449535369873,0.000432761007687,0.1601597666740417,0.0005089255282655,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.1/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6150232401490211,0.0027031696388755,0.5002570366147071,0.0028163334304079,0.5426012873649597,0.6149083125591278,0.0004885246431657,0.6755850315093994,0.4739840207248926,0.0020771119465224,11942.775390625,23885.55078125,11954.590537109376,141.46341529952178,0.1586110144853592,0.0004406062362249,0.1649932414293289,0.0007351731765083,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1949707221984863,0.0028951400186491,0.1899281140229939,0.0036051028760331,0.2455703616142273,0.195791136175394,0.0013493315870169,0.2581200897693634,0.1837304488196969,0.0021128037284635,120.80072784423828,241.60145568847656,121.54171695709228,16.49909264700397,0.15556401014328,0.0012365382863208,0.1631879955530166,0.0017452095635235,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1655673113465309,0.0004045392606193,0.1654934158046263,0.0009179002167381,0.225581020116806,0.1685444021224975,0.0013782512185508,0.2264062017202377,0.1655289182066917,0.0006548732422659,2.4054484367370605,4.810896873474121,2.288259568661452,2.231034206156925,0.1567552089691162,0.0013390218373388,0.1648300141096115,0.0018120844615623,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1901310857757926,0.002761875539501,0.1840769023673704,0.0031425772723019,0.2418496757745742,0.1910333726927638,0.0013273413862107,0.2528299689292907,0.1803648699447512,0.0020057767634839,95.51854705810548,191.0370941162109,96.26432785987852,14.47205317794714,0.1551609486341476,0.0012257531052455,0.1626847386360168,0.001668065553531,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1701973871514201,0.0020280252770837,0.1674398963606378,0.0012797670570817,0.2284115999937057,0.1724660103395581,0.0013575191098964,0.2313951253890991,0.1680978193134069,0.001383647375732,11.852596282958984,23.70519256591797,11.846446417570114,5.1060660167214005,0.1566460877656936,0.0013068451080471,0.1645179688930511,0.0018639948684722,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.189919206239283,0.0025354146844941,0.1843132123964242,0.0030000945701391,0.2410038858652115,0.1908085760101676,0.0013721901620934,0.252613365650177,0.1795824545249343,0.0018709047636231,105.8917007446289,211.7834014892578,106.40255651473998,14.044012937612504,0.1532776653766632,0.0012617647880688,0.1605702638626098,0.0012683019740507,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6065208573639392,0.0031724179669895,0.4953984547336419,0.0034586456530159,0.5221284031867981,0.6064979434013367,0.0007293361887602,0.6657217144966125,0.4545735753327608,0.0024376945201026,11923.150390625,23846.30078125,11930.20854736328,155.39022669064894,0.126949742436409,0.0006208571721799,0.1313092410564422,0.0007218995597213,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6379203045368195,0.0033148574497693,0.5253480193580383,0.0036027551565843,0.5578194856643677,0.6379950629174709,0.0013174927881724,0.6965121626853943,0.4898937832564115,0.0028099258153952,11963.4375,23926.875,11965.668376464844,152.68089805774895,0.1541619300842285,0.0012164283543825,0.1615132540464401,0.001391653320752,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1453680673614144,0.0027663785189543,0.1428920532833514,0.0038171491410803,0.1921517103910446,0.1464505268633365,0.000414652897667,0.2030016034841537,0.1360343917459249,0.0018361529729951,82.07289123535156,164.14578247070312,82.40289763450623,13.229778389643434,0.1120114549994468,0.0003713322803378,0.1181692481040954,0.0005390543956309,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1463246783241629,0.0027628919300846,0.1443108990139444,0.0039237966853431,0.1928176134824752,0.1473859786242246,0.0004167252051462,0.2040788829326629,0.1366162526234984,0.0018324694517419,87.50927734375,175.0185546875,87.80413782119751,13.63977996125205,0.1118800640106201,0.0003721046959981,0.1179749965667724,0.000539930711966,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1507889480143785,0.0028429104029575,0.150882187722728,0.0044243685250799,0.1962177157402038,0.1517494393140077,0.0004164505397997,0.2090629041194915,0.1396182056516409,0.0018942695681415,109.64036560058594,219.28073120117188,109.98806690216064,15.34748417642533,0.112060546875,0.0003679981746245,0.1182270050048828,0.0005398342036642,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6157162569463253,0.0032466612772185,0.5072595829824894,0.003657283408188,0.5254855751991272,0.6158726251125336,0.0003588736181838,0.6737895607948303,0.4584243343770504,0.0025028361816368,11210.1513671875,22420.302734375,11209.155817871091,143.3186243125378,0.1195663064718246,0.0003049788647331,0.1227964982390403,0.0004197473754175,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1616038059815764,0.0026574873490236,0.15933719963731,0.0037842322558951,0.2088028639554977,0.1624567236751318,0.0003796042128892,0.2211527675390243,0.1507677951082587,0.0017803695451341,113.65808868408205,227.3161773681641,114.25911009788511,15.300424966048473,0.1238620281219482,0.0003404249728191,0.1260835081338882,0.0004583427507895,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1310738379508257,0.0003005511981399,0.1312417890543923,0.0002828191076214,0.1873557567596435,0.1342429053038358,0.0003388939838534,0.1874193102121353,0.1317539634555578,0.00027135765544,0.1641396433115005,0.3282792866230011,0.1723738385736942,0.5332454487132544,0.1239136904478073,0.0003276467032264,0.1261399984359741,0.000452217151178,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.157641785852611,0.0025747184668513,0.153942852936194,0.0033674764082086,0.2057812809944152,0.1585731529816985,0.0003676397748286,0.2167487889528274,0.1480848852172493,0.0017175973183711,92.53648376464844,185.07296752929688,93.10674867630004,13.629888683564094,0.1236870735883712,0.0003325053548905,0.1258797496557235,0.0004507382400333,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6021478271484375,0.0032969070888136,0.4918870517110777,0.0036065097284739,0.5160968899726868,0.6023060777783393,0.0004422786767623,0.6613729596138,0.4486295609176159,0.0025161290844617,10559.6845703125,21119.369140625,10558.871682128904,139.10709881769978,0.1208464801311492,0.0003705016279127,0.1234425008296966,0.0003959713794756,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.2/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.5978723558783531,0.0031054123535327,0.4854716226223727,0.0032998242392168,0.5173567533493042,0.597842366695404,0.0007958077124153,0.6579607129096985,0.4494406890124082,0.0023942526969152,11327.046875,22654.09375,11334.327333984374,145.0831995417796,0.1302690058946609,0.0006743905832991,0.1356009989976883,0.0007300333236344,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1344682481139898,0.0017109462565023,0.1325764524547708,0.0008461498078915,0.1892393827438354,0.1369046653062105,0.0003380833390447,0.1910785734653473,0.1334449588507414,0.0009688216772799,6.2004594802856445,12.400918960571287,6.399482951909303,3.402587335551618,0.1237173303961753,0.0003240164951421,0.1258285045623779,0.0004403839702717,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1568199442327022,0.0025989107032862,0.1528207036201175,0.0033289303138425,0.2052590548992157,0.1578276770189404,0.0003593302971573,0.2158968299627304,0.1475852992385626,0.0017297532344034,87.74162292480469,175.48324584960938,88.03372506141663,13.485401118933687,0.1238112449645996,0.0003257013449911,0.1259990036487579,0.0004735497932415,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1194008785486221,0.000252036660286,0.1191924067971204,0.0002846206024986,0.1739820688962936,0.122699770219624,0.0003847642927022,0.1740371286869049,0.1201152785494923,0.0002631857800577,0.1347172260284423,0.2694344520568847,0.1594121572375297,0.5004428987284743,0.112018197774887,0.0003700246161315,0.1181684955954551,0.0005244596395641,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1244655337184667,0.0021543050908723,0.1217156854982921,0.001302515060134,0.177028015255928,0.1268171581253409,0.0003897150662796,0.1796102523803711,0.122784240245819,0.0012754975755461,8.993666648864746,17.987333297729492,9.212300664037466,4.473888071889817,0.1119326427578926,0.0003695430932566,0.1180705055594444,0.0004998299991711,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.3/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6371712626516819,0.0031973877457324,0.5307855109314576,0.0037242698648938,0.5435125827789307,0.6373179765045642,0.0003789273912248,0.6937923431396484,0.4768525101989507,0.0025291591794729,11967.1318359375,23934.263671875,11966.222919921876,148.19515555382233,0.1236748918890953,0.0003338697133585,0.1258067488670349,0.0004476377216633,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1089803876169026,0.0002336622069733,0.1084747044399797,0.0002026698637127,0.1620091497898101,0.1125106190517544,0.0002246341620406,0.1620383262634277,0.109773810300976,0.0002046368165963,0.0664317980408668,0.1328635960817337,0.0559841284155845,0.3730055905331964,0.1013304144144058,0.000214644067455,0.1056402623653411,0.0003048030193895,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1414122512936592,0.0029840652434995,0.1445821428748672,0.0050822572809118,0.1850233376026153,0.142467774413526,0.0002446325338017,0.198472574353218,0.1298008444719016,0.0019598348933639,104.04681396484376,208.0936279296875,104.35631964683532,14.712374907684223,0.1013444140553474,0.0002125425671692,0.1056495010852813,0.0003073266998399,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1366829219833016,0.0028966671347829,0.1368810657464904,0.0044776821914571,0.1814574599266052,0.1378173362836241,0.0002438494823714,0.1931225210428238,0.1266985175572335,0.0018969433879908,81.72830200195312,163.45660400390625,82.14968962669373,12.95453619356045,0.1013183295726776,0.0002145472681149,0.1056262403726577,0.0003084409981966,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.663352293819189,0.0034652624547421,0.5663668188470821,0.0043365477547996,0.5576547980308533,0.6633827337622642,0.0004263749718022,0.7165847420692444,0.4926269229501486,0.0028263226633128,11916.4150390625,23832.830078125,11921.114008789062,153.73861410841633,0.1118516698479652,0.0003828392073046,0.1179012507200241,0.0005216068238951,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6818126513063908,0.0037311603400635,0.5950812822165269,0.0049383372072407,0.5663024187088013,0.6818934485316277,0.000222258575962,0.7323209047317505,0.5026907592266798,0.0031051665572164,11136.43359375,22272.8671875,11139.30401611328,150.53996799886144,0.1003272458910942,0.0002015616919379,0.1046347394585609,0.0002994450915139,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1401919551566243,0.0031778608987023,0.1422356523529092,0.0051514151111055,0.1845994889736175,0.1414736318588257,0.0002454290439938,0.1971041113138198,0.1294544318504631,0.0020714928803379,74.4369888305664,148.8739776611328,75.02933713912964,11.91783237102726,0.1020001024007797,0.0002143605670426,0.1085982546210289,0.0004078259225934,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1111457015387713,0.0014938871124672,0.1095442420761722,0.0008852977610361,0.1633462011814117,0.1142769793048501,0.0002300009116901,0.1645309627056121,0.1108608774654567,0.0008982762401415,3.154892921447754,6.309785842895508,3.0072429190576075,2.4302586433160385,0.1013751626014709,0.0002183650503866,0.1056207492947578,0.000318346224958,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.135672615841031,0.0028751995293178,0.1353166405585063,0.0043413236618896,0.1807247549295425,0.1368534780666232,0.0002407600256078,0.1920071244239807,0.1260452826507389,0.0018802496334917,77.2452621459961,154.4905242919922,77.57317507743835,12.563568575840666,0.1013354957103729,0.0002124220191035,0.10563874989748,0.0003080963506363,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.643620818555355,0.003585170865231,0.5430931076998796,0.0043317226271276,0.5411028861999512,0.6436439755558968,0.0003074763062613,0.6983729004859924,0.4755705723166465,0.0028595709300131,11201.189453125,22402.37890625,11206.238630371094,149.5493737042796,0.1090515330433845,0.0002662455081008,0.113777257502079,0.0003415517276152,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1456461469829082,0.0032392727596255,0.1516363883451192,0.0058141771916745,0.1886327266693115,0.1467657086625695,0.0002389045210829,0.2031766176223755,0.1330169719830155,0.0021183730210883,95.96656799316406,191.93313598632807,96.73248965263366,13.464135602607412,0.1020303145051002,0.0002058106911135,0.108656994998455,0.000416534661781,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.4/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.659178261756897,0.003676344544259,0.5619140990322284,0.0045825237706033,0.5535023808479309,0.6593038238584995,0.0003247801488326,0.7127096652984619,0.4883700584620237,0.0029772477128297,11835.162109375,23670.32421875,11835.780080566406,161.81622035259758,0.1098483353853225,0.0002886332804337,0.1147812455892562,0.0005050477338954,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.7028315222263336,0.003487185638297,0.6230129045135029,0.0048130843405754,0.5836460590362549,0.7029257410764694,0.0002238899583023,0.7513481378555298,0.5208721677958965,0.0029929160472529,11969.5234375,23939.046875,11971.563950195312,150.58938963999427,0.1012960821390152,0.0002119059063261,0.1055885031819343,0.0003148294636048,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.5/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.6735272641479969,0.0036616382302441,0.5840542766520207,0.0047620208202823,0.5599950551986694,0.6736636969447136,0.0002290721518911,0.7249094843864441,0.4959861297905445,0.0030186107162007,10794.7578125,21589.515625,10795.463608398435,143.4261305495991,0.1006760001182556,0.0002048617898253,0.1049964874982833,0.0003494110133033,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.7443358863890172,0.0035931741764167,0.6833859090596229,0.0054566603349774,0.6177984476089478,0.7442611698806286,0.0002241853422641,0.7881540060043335,0.5573833522200584,0.0032869583283232,11138.8359375,22277.671875,11148.08489013672,145.81840598588235,0.1008157283067703,0.0002327338152099,0.1076957508921623,0.0002717663301154,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.7634922006726265,0.0034309035297788,0.7124982650583752,0.005452744390992,0.6349711418151855,0.7634007042646408,0.0001951418313288,0.8051567673683167,0.5756759513914586,0.0032504053003766,11899.7939453125,23799.587890625,11910.095573730468,150.2119287687271,0.1020007357001304,0.000213507169974,0.1086762398481369,0.0004523396200966,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.7425188905000687,0.0036561053083225,0.6802552713809211,0.0055225882683208,0.6166059970855713,0.7424779270589351,0.0002153713953434,0.7866311073303223,0.5560130892693996,0.0033343931606654,11040.61328125,22081.2265625,11048.5007421875,146.9694063204108,0.1014875024557113,0.0002228872181149,0.1078885048627853,0.0003490239032544,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1105935227498412,0.0002558124795271,0.1098317790432615,0.0002181037415227,0.1640354245901107,0.1145680306665599,0.0002193372281483,0.1640671193599701,0.1114722651243209,0.000218430559567,0.06386499106884,0.12772998213768,0.057402066886425,0.3479353479801494,0.1020264625549316,0.0002085903979605,0.1086547449231147,0.000415905873524,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1076931376755237,0.000255034221513,0.1067068803489521,0.0002411467071382,0.160862848162651,0.1122569388709962,0.0002688785862865,0.1608821153640747,0.108703770507127,0.0002403261837378,0.0335529074072837,0.0671058148145675,0.03517372533679,0.2597829768037096,0.098020002245903,0.0002534968662075,0.0985867530107498,0.0002599030849523,,
batch_size=32/bound=ours/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.116150207221508,0.0024489995076022,0.113242853173565,0.0017665059164808,0.1675945818424224,0.1193239783495664,0.0002430588927843,0.1705559194087982,0.1143947164341807,0.0014106462320649,8.388073921203613,16.776147842407227,8.029129830002784,4.099848770429333,0.1019859388470649,0.0002272020210511,0.1085020005702972,0.0003832048678305,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.6/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1391103480756282,0.0031672494617966,0.1404635954975581,0.0050150711692101,0.1837880760431289,0.1403990714251995,0.0002376519623948,0.1958629637956619,0.1287592516839504,0.0020620223741424,70.20076751708984,140.4015350341797,70.87754542350768,11.599033423013568,0.1020206287503242,0.0002081873390125,0.1086375042796135,0.0004110886948183,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.139118775986135,0.0038472576236843,0.1445951783823096,0.0067714628356104,0.1825910657644271,0.1407712195441126,0.0002932453987825,0.1960399150848388,0.1276298560947179,0.0024925528802548,65.40475463867188,130.80950927734375,65.73661915779114,11.732751857128584,0.0980131924152374,0.0002524640876799,0.0985860079526901,0.000260008033365,,
batch_size=32/bound=catoni/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1512254765629768,0.0045531456829847,0.1676352801703453,0.0094439470753515,0.1925330162048339,0.1531209361925721,0.0003103779666996,0.2095790952444076,0.1364234155416488,0.0029301650960426,66.02730560302734,132.0546112060547,66.76139990329743,10.938534763183634,0.0991449952125549,0.0002602406893856,0.1025737598538398,0.000403591315262,,
batch_size=32/bound=blanchard/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=1e-06/prior=0.8/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.1439888608828187,0.0044382652151892,0.1532347086351091,0.0082496619587545,0.1873127967119217,0.1461493748798966,0.0002995987217884,0.2015745788812637,0.1317956076003611,0.0028383395558552,49.45362091064453,98.90724182128906,50.06924269199372,9.53701319050028,0.0991377085447311,0.0002555192040745,0.1025599986314773,0.0004058325721416,,
batch_size=32/bound=rivasplata/data=fashion/delta=0.05/model=mnist_NN/post_epoch=1/post_lr=0.0001/prior=0.7/prior_epoch=10/prior_lr=0.001/sample=400/step=post/var=1e-06,0.8091609700024128,0.0035252215453317,0.7931342504561144,0.0064165887556467,0.674923837184906,0.8093919464945794,0.0001896167011971,0.8449243307113647,0.6190301284193993,0.0036797331464915,10771.2548828125,21542.509765625,10768.160307617189,146.6336226141033,0.09726332873106,0.0002382572420174,0.0982670038938522,0.0002637441793922,,
